NumberOfPersonVisiting,Passport,age,duration,follow,trip_per_year,income,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Small Business,gender_female,product_pitched_Deluxe,product_pitched_King,product_pitched_Standard,product_pitched_Super Deluxe,designation_AVP,designation_Manager,designation_Senior Manager,designation_VP,info_1_Divorced,info_1_Married,info_2_Has Car,info_3_1,info_3_2,info_3_3,CityTier_1,CityTier_2,PreferredPropertyStar_3,PreferredPropertyStar_4,PitchSatisfactionScore_1,PitchSatisfactionScore_2,PitchSatisfactionScore_3,PitchSatisfactionScore_4
-0.5538308958425242,1,1.5346176055333292,0.3609736442278633,3,2.08746284125034,-0.25049103446996057,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
-0.5538308958425242,1,-2.106113376086589,-0.6390263557721367,5,0.0,0.6538794942006056,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
-0.5538308958425242,0,-0.4880107175888477,0.4663828661093595,4,1.7004397181410926,0.36354983800867297,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
0.8226090242790112,0,0.7255662762844585,-1.0755144002006283,4,2.08746284125034,-0.016861463509967835,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
-0.5538308958425242,0,-1.0947992145255008,0.3609736442278633,4,-0.4150374992788437,-0.9168309455314573,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
-0.5538308958425242,0,0.21990919550391425,-0.13912679282406082,3,0.32192809488736235,0.5463115214824351,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
0.8226090242790112,0,0.6244348601283496,1.334195699207735,4,0.32192809488736235,0.4904704563527918,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
-0.5538308958425242,1,-0.28574788527663,-0.8436229254962442,3,0.5849625007211563,0.35547690620634376,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
-0.5538308958425242,0,-0.892536382213283,0.24876656786242848,3,-1.0000000000000002,-0.21358665133114116,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
0.8226090242790112,0,-0.6902735499010654,0.3609736442278633,4,-1.0000000000000002,-0.4787199775770285,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
-0.5538308958425242,0,1.1300919409088939,-0.45597054411127474,5,-0.4150374992788437,-0.7981534110683535,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
-0.5538308958425242,0,0.017646363191696542,0.12882403489689886,5,1.0,0.0636003823615111,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
0.8226090242790112,0,-0.38687930143273885,0.9147410355023436,2,-0.4150374992788437,-0.8541266881309963,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
-0.5538308958425242,0,0.11877777934780538,-1.0755144002006283,4,0.5849625007211563,-0.21342127713357426,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
-0.5538308958425242,0,-0.4880107175888477,-1.659483720709878,4,-0.4150374992788437,0.9446576582759696,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.8226090242790112,0,-0.892536382213283,0.24876656786242848,4,1.0,-0.265226246404487,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-0.5538308958425242,0,0.017646363191696542,-0.6390263557721367,4,0.5849625007211563,1.269404509754268,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.9302708159640596,0,-0.6902735499010654,0.12882403489689886,3,-0.4150374992788437,0.1709044810156083,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
-0.5538308958425242,0,0.8266976924405673,1.7223648334530857,3,0.5849625007211563,-0.41323060034603537,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
-0.5538308958425242,0,1.1300919409088939,-0.6390263557721367,3,-1.0000000000000002,-0.7983482792795578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0.8226090242790112,0,-0.6902735499010654,-1.0755144002006283,1,-0.4150374992788437,-1.0647092219333263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
-1.9302708159640596,0,-1.2970620468377185,-0.8436229254962442,3,1.1699250014423128,-1.071435560849898,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
-0.5538308958425242,0,1.3323547732211116,0.12882403489689886,5,-0.4150374992788437,-0.2717761629086069,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
2.1990489444005465,0,-0.38687930143273885,0.12882403489689886,4,-0.4150374992788437,0.39026622662366767,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-0.5538308958425242,0,0.21990919550391425,0.9920510211905672,5,0.0,0.21472688882797827,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
0.8226090242790112,0,1.3323547732211116,0.3609736442278633,3,-1.0000000000000002,0.26293923524965224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0.8226090242790112,0,-0.6902735499010654,1.2709369973576488,4,-0.4150374992788437,0.2835680172936798,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
-0.5538308958425242,0,0.32104061166002307,-0.13912679282406082,4,1.1699250014423128,0.6074255414194283,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
-0.5538308958425242,1,-1.9038505437743716,-0.13912679282406082,4,-0.4150374992788437,0.4853091423623127,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
-0.5538308958425242,0,2.141406102469982,-0.45597054411127474,4,0.5849625007211563,0.5463115214824351,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
-0.5538308958425242,0,-0.38687930143273885,-0.2903486562761206,4,0.0,0.6272033370486437,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
-0.5538308958425242,0,0.9278291085966761,-1.3431212272711095,3,-1.0000000000000002,-0.4787199775770285,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
-0.5538308958425242,0,0.11877777934780538,0.12882403489689886,3,-0.4150374992788437,0.04350075991196634,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0.8226090242790112,0,-0.28574788527663,0.12882403489689886,4,1.0,1.0246424612107592,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.5538308958425242,0,-0.0834850529644123,0.3609736442278633,4,0.0,-0.4787199775770285,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
-1.9302708159640596,0,1.2312233570650026,0.3609736442278633,3,2.3923174227787607,-0.8943382798173088,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
-0.5538308958425242,0,-0.9936677983693919,0.3609736442278633,3,0.5849625007211563,0.5463115214824351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
-0.5538308958425242,0,-1.9038505437743716,-0.2903486562761206,5,-0.4150374992788437,0.5463115214824351,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1
0.8226090242790112,0,1.1300919409088939,-0.45597054411127474,3,0.5849625007211563,0.14707114220301246,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
-1.9302708159640596,0,-0.4880107175888477,0.4663828661093595,4,-0.4150374992788437,-0.8789565276753109,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.8226090242790112,0,-0.28574788527663,-0.13912679282406082,5,1.0,-0.4787199775770285,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
-0.5538308958425242,0,0.11877777934780538,0.0,3,0.32192809488736235,-0.521735415701474,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5538308958425242,0,0.21990919550391425,0.12882403489689886,3,-0.4150374992788437,0.7959485525676165,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
-0.5538308958425242,0,0.32104061166002307,1.5112459384279715,3,0.32192809488736235,1.6156061228378005,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.8226090242790112,0,-1.2970620468377185,-1.0755144002006283,4,0.5849625007211563,-0.3609681895006389,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
-0.5538308958425242,0,-0.892536382213283,-1.0755144002006283,3,0.0,-0.4787199775770285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0
0.8226090242790112,0,-0.9936677983693919,-0.2903486562761206,4,2.3923174227787607,0.1709044810156083,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
-1.9302708159640596,0,2.141406102469982,0.4663828661093595,3,-1.0000000000000002,0.2685289723326347,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0.8226090242790112,0,1.6357490216894381,0.0,3,-0.4150374992788437,0.7395710387989151,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
-0.5538308958425242,0,0.42217202781613195,0.0,3,0.0,-0.24876475448585456,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2.1990489444005465,0,0.017646363191696542,-0.45597054411127474,4,0.5849625007211563,0.1377926964157828,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.5538308958425242,0,-1.9038505437743716,0.3609736442278633,5,-0.4150374992788437,-1.003910952565585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
0.8226090242790112,1,1.8380118540016557,-0.6390263557721367,3,0.8073549220576042,1.5002347752056642,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0
0.8226090242790112,0,0.42217202781613195,-0.45597054411127474,3,-0.4150374992788437,0.22175897899748206,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
-0.5538308958425242,1,1.1300919409088939,0.0,3,-0.4150374992788437,0.3053649552402983,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.8226090242790112,0,-0.892536382213283,-0.2903486562761206,5,0.0,-0.4787199775770285,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
0.8226090242790112,0,1.028960524752785,1.5112459384279715,4,1.0,0.5463115214824351,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
-0.5538308958425242,0,-0.4880107175888477,0.24876656786242848,2,-0.4150374992788437,0.3821603927337247,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
-0.5538308958425242,1,-0.892536382213283,0.4663828661093595,3,-0.4150374992788437,-0.8885373546671255,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.8226090242790112,0,0.017646363191696542,0.3609736442278633,4,-0.4150374992788437,-0.14771730145986045,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
-0.5538308958425242,0,-0.7914049660571743,1.6719370563502824,3,0.32192809488736235,-1.2456253278804925,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.5538308958425242,1,-0.28574788527663,-0.13912679282406082,3,-1.0000000000000002,-0.9335917001110539,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
-0.5538308958425242,0,-1.499324879149936,0.9920510211905672,4,0.0,0.14393114798292037,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
0.8226090242790112,0,1.4334861893772204,-1.0755144002006283,3,-1.0000000000000002,1.7448685959497143,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
0.8226090242790112,1,1.6357490216894381,-0.6390263557721367,3,0.32192809488736235,-0.15828563371056575,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
-0.5538308958425242,0,1.1300919409088939,-1.0755144002006283,4,1.7004397181410926,1.0384017680588145,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
-1.9302708159640596,0,-0.892536382213283,0.0,4,-0.4150374992788437,-1.0540152955435995,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
-0.5538308958425242,1,-1.2970620468377185,-0.2903486562761206,3,-0.4150374992788437,-1.0196355639034302,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.8226090242790112,0,-1.7015877114621538,-0.45597054411127474,4,-0.4150374992788437,-0.48389017680110025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
-0.5538308958425242,0,0.21990919550391425,-1.3431212272711095,4,-0.4150374992788437,-0.24876475448585456,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
-0.5538308958425242,0,-1.1959306306816095,0.3609736442278633,6,1.0,-0.3618875726319703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0.8226090242790112,0,-0.7914049660571743,-0.45597054411127474,4,1.1699250014423128,-0.33572062324892676,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
0.8226090242790112,0,0.11877777934780538,-1.0755144002006283,3,0.32192809488736235,0.5463115214824351,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
0.8226090242790112,0,-0.9936677983693919,-0.6390263557721367,4,0.0,-0.24876475448585456,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
-0.5538308958425242,0,0.42217202781613195,0.24876656786242848,5,1.0,1.2266466027860574,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
-0.5538308958425242,0,-0.5891421337449565,0.24876656786242848,3,-0.4150374992788437,-0.7985431581488652,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2.1990489444005465,0,0.42217202781613195,0.12882403489689886,4,1.0,1.3413882428335702,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
-0.5538308958425242,0,-0.6902735499010654,0.9920510211905672,3,1.0,-0.4787199775770285,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.5538308958425242,0,-0.18461646912052115,0.12882403489689886,2,1.1699250014423128,0.3137898146078024,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
-0.5538308958425242,0,1.9391432701577647,0.0,3,2.3923174227787607,-0.5452541066170524,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
0.8226090242790112,0,-1.0947992145255008,-0.6390263557721367,4,1.1699250014423128,1.2975792617089208,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
0.8226090242790112,1,-0.18461646912052115,-0.6390263557721367,6,0.5849625007211563,-0.20862876122626894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
0.8226090242790112,0,1.9391432701577647,0.12882403489689886,4,-0.4150374992788437,0.1709044810156083,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.5538308958425242,0,-0.38687930143273885,-0.45597054411127474,4,-0.4150374992788437,-0.3091215222970248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
-1.9302708159640596,0,0.017646363191696542,-0.6390263557721367,3,0.0,0.6503774481577179,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-0.5538308958425242,0,1.3323547732211116,-0.6390263557721367,3,-1.0000000000000002,0.5463115214824351,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.8226090242790112,0,1.6357490216894381,0.12882403489689886,2,0.5849625007211563,0.11071756028323682,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
-0.5538308958425242,0,0.11877777934780538,-0.8436229254962442,4,-0.4150374992788437,-0.026420448524744424,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0
-0.5538308958425242,0,0.21990919550391425,1.2052921197074982,3,0.0,0.23534428576264832,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
0.8226090242790112,0,-1.9038505437743716,0.12882403489689886,5,0.0,-0.25467098104573177,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
0.8226090242790112,0,1.4334861893772204,-0.13912679282406082,4,0.0,0.2776656738002174,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
-1.9302708159640596,0,-1.499324879149936,-0.2903486562761206,4,1.1699250014423128,-0.9622467801036869,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
-0.5538308958425242,0,-2.0049819599304803,-0.2903486562761206,3,-0.4150374992788437,-1.166314143824097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
0.8226090242790112,0,0.42217202781613195,-0.6390263557721367,4,0.5849625007211563,-0.2931892089626322,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0.8226090242790112,0,1.736880437845547,-0.8436229254962442,4,-1.0000000000000002,0.1394406363579308,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
0.8226090242790112,0,-0.28574788527663,0.0,4,0.0,-0.38101850125726466,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
-0.5538308958425242,0,0.42217202781613195,1.334195699207735,5,0.5849625007211563,-0.4787199775770285,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
-0.5538308958425242,0,-0.0834850529644123,0.7489876074164793,4,-0.4150374992788437,-0.03275498358117104,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.5538308958425242,0,1.1300919409088939,-0.8436229254962442,5,-1.0000000000000002,-0.4787199775770285,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
-0.5538308958425242,0,1.736880437845547,0.0,2,0.5849625007211563,-0.09246231028547645,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
-0.5538308958425242,0,-1.3981934629938273,-0.8436229254962442,4,-0.4150374992788437,-1.0325151342963113,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
-1.9302708159640596,0,-0.0834850529644123,0.12882403489689886,3,-1.0000000000000002,0.3467262412376042,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0.8226090242790112,0,0.11877777934780538,1.5112459384279715,4,-0.4150374992788437,-0.3618875726319703,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
0.8226090242790112,0,1.8380118540016557,-1.3431212272711095,4,0.5849625007211563,1.5202160156424847,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
-0.5538308958425242,0,0.9278291085966761,-1.0755144002006283,3,-0.4150374992788437,-0.34823616908404054,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0.8226090242790112,0,0.6244348601283496,0.0,3,0.5849625007211563,0.24364523375068317,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
-0.5538308958425242,0,0.42217202781613195,-0.13912679282406082,4,-0.4150374992788437,0.7678085195534066,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
-0.5538308958425242,0,0.11877777934780538,-0.13912679282406082,4,1.7004397181410926,-0.8703955253961893,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
-0.5538308958425242,0,0.42217202781613195,0.3609736442278633,3,-0.4150374992788437,0.8559830206561446,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
-0.5538308958425242,0,0.11877777934780538,-0.13912679282406082,4,-0.4150374992788437,1.2100494355413793,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0.8226090242790112,0,0.017646363191696542,1.3952356317064938,1,-0.4150374992788437,-0.3152421756456419,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.5538308958425242,0,1.3323547732211116,0.0,4,0.5849625007211563,0.8311531459345202,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
0.8226090242790112,0,0.017646363191696542,1.620004500975024,5,0.0,-0.19116592802803503,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0
0.8226090242790112,1,-1.1959306306816095,-0.13912679282406082,3,-1.0000000000000002,0.5115810079329189,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
-0.5538308958425242,0,0.32104061166002307,0.24876656786242848,5,0.5849625007211563,0.5463115214824351,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
-0.5538308958425242,0,0.11877777934780538,-0.2903486562761206,4,-0.4150374992788437,-0.3504695837274249,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
-0.5538308958425242,0,-0.28574788527663,-0.8436229254962442,4,-0.4150374992788437,-0.9208624772577562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
-0.5538308958425242,1,1.4334861893772204,-1.3431212272711095,2,-0.4150374992788437,1.2046108986539126,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
0.8226090242790112,0,0.32104061166002307,-0.8436229254962442,4,1.0,-0.298774356477974,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
0.8226090242790112,0,0.11877777934780538,-0.13912679282406082,4,0.0,-0.3143914559092307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
0.8226090242790112,0,-1.9038505437743716,-0.45597054411127474,4,-0.4150374992788437,0.10194933905930413,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2.1990489444005465,0,-0.18461646912052115,0.4663828661093595,4,0.0,-0.18820902342139922,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
0.8226090242790112,0,-1.0947992145255008,0.24876656786242848,4,0.5849625007211563,0.4480077348258766,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
0.8226090242790112,0,1.4334861893772204,0.0,5,0.32192809488736235,-1.128344040274456,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
0.8226090242790112,0,0.21990919550391425,-0.45597054411127474,4,-0.4150374992788437,0.4746913849580739,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
0.8226090242790112,0,1.1300919409088939,0.3609736442278633,6,2.3923174227787607,-0.2677440203459581,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
-0.5538308958425242,0,-0.0834850529644123,-0.8436229254962442,1,1.1699250014423128,-0.8891370125977329,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
0.8226090242790112,0,1.3323547732211116,-0.8436229254962442,4,0.0,-0.2761494726770284,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
0.8226090242790112,0,-0.28574788527663,-0.8436229254962442,4,-0.4150374992788437,-0.019679481429886805,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
0.8226090242790112,0,-0.9936677983693919,-0.8436229254962442,5,0.0,-0.5093151981667257,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
-0.5538308958425242,0,-1.7015877114621538,-0.6390263557721367,4,-1.0000000000000002,-1.0410579145179382,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
-0.5538308958425242,1,1.6357490216894381,-0.8436229254962442,4,-0.4150374992788437,0.2685289723326347,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
-1.9302708159640596,0,-0.38687930143273885,0.9147410355023436,3,-0.4150374992788437,-1.024823338856669,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2.1990489444005465,0,-1.0947992145255008,-0.45597054411127474,5,0.0,-0.2358165094955923,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
