id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,IsFamily,FreaqencySeg,Monetary,MonetarySeg,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,TypeofContact_CityTier,TypeofContact_Occupation,TypeofContact_Gender,TypeofContact_ProductPitched,TypeofContact_PreferredPropertyStar,TypeofContact_Passport,TypeofContact_PitchSatisfactionScore,TypeofContact_Designation,TypeofContact_Marry,TypeofContact_Car,TypeofContact_Child,CityTier_Occupation,CityTier_Gender,CityTier_ProductPitched,CityTier_PreferredPropertyStar,CityTier_Passport,CityTier_PitchSatisfactionScore,CityTier_Designation,CityTier_Marry,CityTier_Car,CityTier_Child,Occupation_Gender,Occupation_ProductPitched,Occupation_PreferredPropertyStar,Occupation_Passport,Occupation_PitchSatisfactionScore,Occupation_Designation,Occupation_Marry,Occupation_Car,Occupation_Child,Gender_ProductPitched,Gender_PreferredPropertyStar,Gender_Passport,Gender_PitchSatisfactionScore,Gender_Designation,Gender_Marry,Gender_Car,Gender_Child,ProductPitched_PreferredPropertyStar,ProductPitched_Passport,ProductPitched_PitchSatisfactionScore,ProductPitched_Designation,ProductPitched_Marry,ProductPitched_Car,ProductPitched_Child,PreferredPropertyStar_Passport,PreferredPropertyStar_PitchSatisfactionScore,PreferredPropertyStar_Designation,PreferredPropertyStar_Marry,PreferredPropertyStar_Car,PreferredPropertyStar_Child,Passport_PitchSatisfactionScore,Passport_Designation,Passport_Marry,Passport_Car,Passport_Child,PitchSatisfactionScore_Designation,PitchSatisfactionScore_Marry,PitchSatisfactionScore_Car,PitchSatisfactionScore_Child,Designation_Marry,Designation_Car,Designation_Child,Marry_Car,Marry_Child,Car_Child,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull,ProdTaken
1356,52,2,2,6.293419278846481,1,1,2,3,1,4,1,1,3,3,12.883283514951763,2,0,1,5,0,16,33.49653713887459,1,3,1.4300652159392766,9.009289171294938,15.073441712493564,0.6931471805599453,2.539720770839918,3,0.8,1,0,8.930011644743237,1,0.180327868852459,0.1088435374149659,0.25,0.2,0.0970464135021097,0.1951219512195122,0.0952380952380952,4,3,1,1,3,1,3,1,1,3,4,3,0,3,2,0,5,3,3,0,4,4,2,2,4,5,2,3,3,3,1,3,0,3,1,1,0,2,2,1,5,1,1,4,6,3,4,2,3,3,3,4,1,1,0,3,4,6,4,6,1,4,6,5,3,2,0,0,0,0,1
1357,40,1,2,7.273092595999522,1,1,2,3,3,3,5,1,3,0,12.793862088206213,1,0,1,4,0,16,33.26404142933615,1,6,1.23743784108432,8.94675670503931,13.81737105526271,1.791759469228055,2.791759469228055,21,0.8,1,1,22.9235235445413,3,0.1433155080213903,0.0338983050847457,0.1379310344827586,0.15,0.0319634703196347,0.1724137931034483,0.023391812865497,0,2,0,5,0,0,4,7,0,0,3,3,0,7,0,0,5,8,0,0,4,4,4,3,4,5,9,4,3,3,4,0,0,3,6,0,0,2,5,5,6,4,3,5,5,0,3,6,0,0,2,4,7,0,0,3,8,5,4,6,10,6,5,0,4,2,0,0,0,0,0
1358,36,2,2,7.621195162809845,0,1,2,3,3,3,2,1,4,0,12.680413729404362,0,0,1,3,0,16,32.96907569645134,1,3,1.574556187533156,8.128470339361769,16.73814612281376,1.0986122886681098,2.09861228866811,15,0.8,1,0,13.930858348519449,2,0.134929906542056,0.053125,0.0833333333333333,0.1071428571428571,0.0447470817120622,0.1111111111111111,0.0375782881002087,4,1,1,4,1,1,1,6,5,3,4,6,0,7,0,0,0,8,5,0,4,1,6,1,1,1,8,7,5,4,4,0,0,0,6,5,0,2,5,5,3,4,6,5,5,0,0,6,2,0,2,0,7,5,0,3,7,2,0,5,9,6,5,2,5,2,0,0,0,0,0
1359,40,1,1,6.175867270105761,1,1,2,5,4,3,2,0,2,4,12.476981073681584,1,1,1,4,0,10,48.66022618735818,1,18,1.6192057831950055,7.233032506482077,12.352211262944769,1.0986122886681098,2.09861228866811,11,1.0,1,0,13.707364733026017,2,0.134929906542056,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,2,2,0,0,0,2,8,0,0,2,3,5,1,2,1,2,7,2,6,1,5,4,3,3,3,8,3,4,2,3,0,0,2,7,0,0,1,2,0,2,11,0,0,2,7,1,6,0,0,1,2,6,2,4,3,2,13,7,5,7,0,2,7,3,4,3,0,0,0,0,1
1360,59,2,1,6.175867270105761,0,1,2,5,3,3,1,0,2,2,13.23144376574884,2,1,1,5,0,10,51.60263068642048,1,3,1.6192057831950055,7.670402183042806,20.376423399253216,0.6931471805599453,1.6931471805599454,17,0.8,1,0,9.171337940966277,1,0.180327868852459,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0652173913043478,0.0833333333333333,1,1,1,4,1,3,5,4,1,1,4,1,1,6,1,2,7,6,1,1,5,1,6,1,5,10,7,1,1,4,4,0,2,7,4,1,1,2,5,4,8,2,5,3,5,1,6,5,1,1,2,6,4,3,3,2,10,12,5,7,6,3,8,1,3,3,0,0,0,0,0
1361,37,2,1,6.928537818164665,1,0,2,5,3,3,3,0,1,2,12.832802207220404,2,1,1,3,0,10,38.49840662166121,1,3,0.7216529852650028,7.439305627374146,16.16933078109771,1.3862943611198906,2.386294361119891,9,0.8,1,0,17.79004133723653,2,0.134929906542056,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.09375,0.0909090909090909,1,3,3,4,1,3,7,4,1,1,4,5,2,6,1,2,9,6,1,1,5,3,4,3,3,13,4,3,2,3,5,1,1,6,5,3,3,3,5,4,12,2,5,3,5,1,8,5,1,1,2,7,4,3,3,2,17,11,7,8,6,3,8,1,3,3,0,0,0,0,0
1362,60,1,1,6.175867270105761,1,0,2,5,4,3,7,0,2,4,12.775273775511948,2,0,1,6,0,10,38.325821326535845,1,9,1.6192057831950055,7.742590166976938,12.64752103775683,2.079441541679836,3.079441541679836,11,1.0,1,1,26.56543499513254,3,0.1433155080213903,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,2,8,0,3,0,3,5,2,2,1,2,7,2,1,2,5,3,3,3,3,8,3,3,3,3,2,1,1,5,2,3,2,3,0,2,11,0,8,0,7,1,6,0,1,0,2,6,2,3,2,2,13,12,8,7,8,0,7,5,3,2,0,0,0,0,0
1363,30,2,1,6.175867270105761,1,0,2,5,4,3,2,0,1,4,12.592205415738762,1,0,1,3,0,10,37.77661624721629,1,18,0.8096028915975028,7.63163964590228,12.466283361581375,1.0986122886681098,2.09861228866811,11,1.0,1,0,13.833951611163728,2,0.134929906542056,0.217391304347826,0.1778846153846154,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,1,3,3,3,1,3,7,3,4,3,4,5,2,2,1,2,9,2,6,2,5,3,3,3,3,13,3,4,3,3,2,1,1,6,2,4,2,3,0,2,13,0,0,0,7,1,8,0,0,0,2,7,2,4,2,2,16,8,6,8,0,0,7,0,4,2,0,0,0,0,1
1364,54,1,1,5.8888779583328805,1,1,2,5,3,3,3,0,1,3,12.752606088687685,1,1,1,5,0,10,49.73516374588197,1,6,0.8490581797377715,7.392815123876918,14.920549123764593,1.3862943611198906,2.386294361119891,8,0.8,1,0,17.67886591033092,2,0.134929906542056,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0736842105263157,0.0952380952380952,2,2,0,5,0,2,6,2,0,2,3,5,1,6,1,2,9,1,6,1,5,4,4,3,3,13,2,4,2,3,4,0,2,8,1,0,1,2,5,4,12,13,3,3,5,1,8,1,0,1,2,7,3,4,3,2,11,8,7,8,5,1,6,3,4,3,0,0,0,0,0
1365,38,2,1,6.758887335074452,1,1,2,3,3,3,6,0,5,0,12.653402404403604,0,1,1,3,0,6,49.34826937717405,1,3,2.2193001978534634,6.748481282348587,13.665674596755894,1.9459101490553128,2.945910149055313,37,0.8,1,1,24.62238415880988,3,0.1433155080213903,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,1,3,1,4,1,3,10,6,5,1,4,5,1,6,1,2,13,9,2,1,5,4,4,3,3,2,9,5,2,3,4,0,2,9,6,5,1,2,5,4,7,4,6,3,5,1,5,6,2,1,2,2,6,2,3,2,23,13,2,16,9,7,5,4,5,3,0,1,0,0,0
1366,30,1,1,6.042632833682381,2,1,2,3,4,3,1,0,4,4,12.459264199796095,0,0,1,3,0,6,48.59113037920477,1,9,1.985889318495494,6.921813444331163,16.446228743730845,0.6931471805599453,1.6931471805599454,2,1.0,1,0,8.636103851940126,1,0.180327868852459,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,2,0,0,0,0,2,0,0,2,0,3,2,1,2,1,2,1,2,2,2,5,0,0,0,2,0,0,2,0,5,0,0,2,0,0,5,0,2,0,2,0,0,2,0,7,1,0,0,2,0,2,1,2,2,2,2,0,2,0,5,2,0,7,2,5,2,0,0,0,0,1
1367,40,2,1,6.928537818164665,1,0,2,3,4,3,2,0,3,4,12.470496326404753,1,1,1,4,0,6,37.411488979214255,1,18,1.298975373477005,7.229273232698407,12.345791363140703,1.0986122886681098,2.09861228866811,11,1.0,1,0,13.70024050997878,2,0.134929906542056,0.0847457627118644,0.0566037735849056,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,1,3,3,3,1,3,3,3,4,1,4,5,2,2,1,2,4,2,6,1,5,3,3,3,3,5,3,4,2,3,2,1,1,4,2,4,3,3,0,2,4,0,0,2,7,1,3,0,0,1,2,3,2,4,3,2,6,5,3,6,0,2,7,3,4,3,0,0,0,0,0
1368,45,1,2,6.293419278846481,1,1,3,3,4,3,5,0,1,4,12.611541086966117,2,0,2,4,0,9,32.790006826111906,1,6,0.4766884053130922,8.084321209593664,12.485425676096456,1.791759469228055,2.791759469228055,5,1.0,1,1,22.59684816413022,3,0.1433155080213903,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,0,2,0,0,0,2,6,0,3,0,6,3,0,0,0,3,11,0,3,0,6,4,3,3,3,13,3,3,3,7,0,0,2,8,0,1,0,4,0,2,13,0,8,0,9,1,8,0,1,0,4,7,2,3,2,4,16,11,6,9,8,0,10,5,8,4,0,0,0,0,0
1369,28,2,2,7.462214939768189,1,1,2,4,4,3,2,0,4,4,12.694732411769843,0,0,1,2,0,8,33.0063042706016,1,9,2.144135505228028,8.137648981903745,12.567785087652146,1.0986122886681098,2.09861228866811,5,1.0,1,0,13.9465890289237,2,0.134929906542056,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,4,3,1,3,1,3,1,3,5,3,4,3,0,0,0,3,0,0,5,0,4,4,3,3,3,3,3,5,3,3,0,0,2,0,0,5,0,2,0,2,0,0,2,0,7,1,0,0,2,0,2,1,2,2,2,2,0,2,0,5,2,0,7,2,5,2,0,0,0,0,1
1370,34,1,1,6.398594934535208,0,1,2,3,3,3,3,0,3,0,12.695054420123377,1,0,1,3,0,6,49.51071223848117,1,6,1.4065587979986356,7.693972375832349,16.757471834562857,1.3862943611198906,2.386294361119891,16,0.8,1,0,17.59908235672718,2,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,2,5,0,5,0,2,4,7,0,0,3,1,1,6,1,2,4,9,6,2,5,1,6,1,5,6,8,6,5,4,4,0,2,3,6,0,0,2,5,4,6,4,3,5,5,1,3,6,0,0,2,3,6,4,2,2,8,5,4,6,10,6,5,0,4,2,0,0,0,0,0
1371,48,1,1,6.398594934535208,0,0,2,4,4,3,16,0,4,4,12.478581433723042,0,0,1,4,0,8,37.43574430116912,1,9,2.5005489742197966,6.932545240957245,15.099083534804883,2.833213344056216,3.833213344056216,13,1.0,1,2,35.35448343291627,4,0.1326164874551971,0.0847457627118644,0.0566037735849056,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,2,5,2,0,0,2,0,0,2,0,3,1,2,2,1,2,1,2,2,2,5,5,5,1,5,1,6,7,5,4,2,1,1,1,2,2,2,3,0,2,0,0,2,0,7,1,0,0,2,0,2,1,2,2,2,2,0,2,0,5,2,0,7,2,5,2,0,0,0,0,1
1372,33,2,1,7.390798521735676,0,0,2,3,3,3,2,0,3,0,12.751389547049236,1,1,1,3,0,6,38.25416864114771,1,6,1.2177303945618063,7.392109882347382,16.831834202104993,1.0986122886681098,2.09861228866811,16,0.8,1,0,14.008833253982372,2,0.134929906542056,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,1,1,3,4,1,3,3,6,4,1,4,1,2,6,1,2,4,9,6,1,5,5,6,1,5,6,8,6,1,4,5,1,1,4,7,4,3,3,5,4,6,4,3,3,5,1,3,6,0,1,2,3,6,4,3,2,8,5,3,6,10,7,5,3,4,3,0,0,0,0,0
1373,42,2,1,7.186144304522325,0,1,2,3,3,3,20,0,4,0,12.728478953568958,0,0,1,4,0,6,49.641067918918935,1,3,1.6698801876895597,7.071377196427198,16.801592218711026,3.044522437723423,4.044522437723423,16,0.8,1,2,38.75213977223105,4,0.1326164874551971,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,1,1,1,4,1,3,1,6,5,3,4,1,1,6,1,2,1,9,2,2,5,1,6,1,5,1,8,7,5,4,4,0,2,0,6,5,0,2,5,4,3,4,6,5,5,1,0,6,2,0,2,1,6,2,2,2,7,2,0,5,9,6,5,2,5,2,0,0,0,0,0
1374,31,2,1,6.660575149839686,0,1,2,3,3,3,5,0,4,0,12.644330802262578,0,1,1,3,0,6,49.31289012882405,1,3,1.801646213734084,6.74364309454004,16.690516658986606,1.791759469228055,2.791759469228055,16,0.8,1,1,22.655599447005944,3,0.1433155080213903,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,1,1,1,4,1,3,1,6,5,1,4,1,1,6,1,2,1,9,2,1,5,1,6,1,5,1,8,7,1,4,4,0,2,0,6,5,1,2,5,4,3,4,6,3,5,1,0,6,2,1,2,1,6,2,3,2,7,2,1,5,9,7,5,4,5,3,0,0,0,0,0
1375,40,1,1,6.175867270105761,0,0,3,3,4,3,5,0,4,4,12.512935828647269,0,1,2,4,0,9,37.5388074859418,1,6,1.943046939834007,6.179227569702354,15.140652352663198,1.791759469228055,2.791759469228055,13,1.0,1,1,22.420171258821743,3,0.1433155080213903,0.0847457627118644,0.0566037735849056,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,2,5,2,0,0,2,0,0,2,2,6,1,2,2,1,2,1,2,2,1,8,5,5,1,5,1,6,7,1,6,2,1,1,1,2,2,3,5,0,2,0,0,2,2,9,1,0,0,2,1,4,1,2,2,3,4,0,2,1,13,2,2,10,4,6,5,0,0,0,0,0
1376,19,1,1,6.493753839851686,0,1,2,3,4,3,2,0,3,4,12.418563659501938,1,1,1,1,0,6,48.432398272057554,1,18,1.3859472074176369,7.199167338841703,15.026462027997349,1.0986122886681098,2.09861228866811,13,1.0,1,0,13.64318664393604,2,0.134929906542056,0.6,0.625,0.6,0.6153846153846154,0.6,0.6153846153846154,2,5,0,0,0,2,4,0,0,2,3,1,1,2,1,2,4,2,6,1,5,1,5,1,5,6,6,6,1,4,0,0,2,3,0,0,1,2,0,2,4,0,0,2,7,1,3,0,0,1,2,3,2,4,3,2,6,5,3,6,0,2,7,3,4,3,0,0,0,0,0
1377,39,1,1,6.175867270105761,0,1,2,3,4,3,2,0,4,4,12.461590449459068,2,1,1,3,0,6,48.60020275289037,1,9,1.943046939834007,7.224110405483517,15.078524443845476,1.0986122886681098,2.09861228866811,13,1.0,1,0,13.690456404124886,2,0.134929906542056,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,2,5,0,0,0,2,0,0,3,2,3,1,1,2,1,2,1,2,1,1,5,1,5,1,5,1,6,1,1,4,0,0,2,0,0,1,1,2,0,2,0,0,8,2,7,1,0,0,1,1,2,1,2,3,3,2,0,1,1,5,8,2,7,1,3,3,0,0,0,0,0
1378,33,1,1,6.175867270105761,0,1,2,3,3,3,5,0,4,3,12.824552851569836,1,1,1,3,0,6,50.015756121122365,1,6,1.943046939834007,7.434523392214397,18.33911057774487,1.791759469228055,2.791759469228055,1,0.8,1,1,22.978514010415907,3,0.1433155080213903,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0555555555555555,0.0656934306569343,2,5,0,5,0,2,0,2,0,2,3,1,1,6,1,2,1,1,6,1,5,1,6,1,5,1,1,6,1,4,4,0,2,0,1,0,1,2,5,4,3,13,3,3,5,1,0,1,0,1,2,1,3,4,3,2,1,0,1,5,5,1,6,3,4,3,0,0,0,0,0
1379,42,1,1,6.175867270105761,0,0,2,3,3,3,5,0,3,2,13.122365377402328,2,1,1,4,0,6,39.36709613220698,1,3,1.457285204875505,7.607168334725987,20.208442681199585,1.791759469228055,2.791759469228055,17,0.8,1,1,23.512122423631,3,0.1433155080213903,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0454545454545454,0.0505050505050505,2,5,2,5,0,2,4,5,3,2,3,1,2,6,1,2,4,6,1,1,5,5,6,1,5,6,7,1,1,4,5,1,1,4,5,3,3,3,5,4,6,2,5,3,5,1,3,5,1,1,2,3,4,3,3,2,5,6,3,6,6,3,8,1,3,3,0,0,0,0,0
1380,32,1,2,6.493753839851686,0,1,2,6,3,3,3,0,2,0,12.879389498410289,1,0,0,3,0,12,33.486412695866754,0,12,1.8479296098901823,9.907222691084836,17.000794137901583,1.3862943611198906,2.386294361119891,15,0.8,0,0,17.854625036312918,2,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,5,0,5,0,2,8,7,0,0,0,6,0,7,0,3,10,8,0,0,0,1,6,1,5,10,8,6,5,1,4,0,2,7,6,0,0,0,5,4,8,4,3,5,2,1,6,6,0,0,0,6,6,4,2,1,14,7,8,3,10,6,3,0,0,0,0,0,0,0,0
1381,36,1,1,7.273092595999522,0,1,3,3,4,4,7,1,5,4,12.646956376202056,0,1,2,3,0,19,49.323129867188015,1,6,2.0623964018072,6.245410556149162,15.30281721520449,2.079441541679836,4.619162312519753,13,0.8,1,1,26.298606464487232,3,0.1433155080213903,0.3094462540716612,0.6785714285714286,0.64,0.2700186219739292,0.64,0.2747663551401869,2,5,0,0,2,0,2,0,2,2,6,1,1,2,4,1,13,2,2,1,8,1,5,4,1,7,6,7,1,6,0,3,0,9,0,5,1,4,3,0,15,0,2,2,9,3,1,3,5,2,5,5,0,5,1,5,18,13,2,14,2,2,10,4,6,5,0,0,0,0,1
1382,29,1,1,6.398594934535208,0,0,3,5,3,4,3,0,1,2,13.069091284380232,2,1,0,2,0,15,39.20727385314069,0,4,0.7814215544436864,8.297835736114433,20.12640057794556,1.3862943611198906,3.579441541679836,17,1.0,0,0,18.11760755249742,2,0.134929906542056,0.0571428571428571,0.0625,0.0833333333333333,0.0840336134453781,0.3,0.3,2,5,2,5,2,2,6,5,3,2,0,1,2,6,4,2,9,6,1,1,1,5,6,4,5,9,7,1,1,1,5,2,1,6,5,3,3,1,4,4,12,2,5,3,2,2,7,4,3,2,1,7,4,3,3,1,17,11,7,4,6,3,2,1,1,1,0,0,0,0,0
1383,27,1,1,6.8679744089702925,2,1,2,6,4,3,7,0,2,4,12.644330802262578,1,0,1,2,0,12,49.31289012882405,1,18,1.7472400573197748,7.663230789250047,16.690516658986603,2.079441541679836,3.079441541679836,2,1.0,1,1,26.29314673696673,3,0.1433155080213903,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,2,0,0,0,0,2,8,0,0,0,3,2,1,2,1,2,7,2,6,2,5,0,0,0,2,11,0,0,0,5,0,0,2,7,0,0,0,2,0,2,11,0,0,0,7,1,6,0,0,0,2,6,2,4,2,2,13,7,8,7,0,0,7,0,4,2,0,0,0,0,1
1384,21,1,1,6.042632833682381,1,0,2,3,4,3,3,0,4,4,12.628987942918036,1,1,1,2,0,6,37.886963828754105,1,18,1.985889318495494,7.321152430677122,12.502698063488856,1.3862943611198906,2.386294361119891,11,1.0,1,0,17.50749477191836,2,0.134929906542056,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,2,2,2,0,0,2,0,0,0,2,3,5,2,2,1,2,1,2,6,1,5,3,3,3,3,3,3,4,2,3,2,1,1,1,2,4,3,3,0,2,0,0,0,2,7,1,0,0,0,1,2,1,2,4,3,2,0,0,1,5,0,2,7,3,4,3,0,0,0,0,0
1385,38,1,1,6.398594934535208,0,1,2,3,1,3,1,0,3,3,12.963534103336908,0,1,1,3,0,6,50.55778300301394,1,3,1.4065587979986356,6.913884855113016,18.537853767771782,0.6931471805599453,1.6931471805599454,1,1.0,1,0,8.985637113820676,1,0.180327868852459,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,2,5,0,2,0,2,4,2,2,2,3,1,1,1,1,2,4,1,2,1,5,1,1,1,5,6,1,7,1,4,1,0,2,3,1,5,1,2,1,3,5,1,7,1,6,1,3,1,2,1,2,3,3,2,3,2,4,4,3,6,4,1,6,4,5,3,0,0,0,0,0
1386,55,1,1,6.8679744089702925,0,1,2,3,2,3,2,0,2,1,13.199326270390594,0,1,1,5,0,6,51.47737245452332,1,3,0.8736200286598874,7.039640677541649,21.778888346144484,1.0986122886681098,2.09861228866811,29,0.6,1,0,14.500942042790916,2,0.134929906542056,0.0961538461538461,0.0238095238095238,0.04,0.0983606557377049,0.0576923076923076,0.0967741935483871,2,5,0,10,0,2,8,10,2,2,3,1,1,11,1,2,7,13,2,1,5,1,11,1,5,10,12,7,1,4,7,0,2,7,8,5,1,2,7,7,19,7,12,8,14,1,6,7,2,1,2,6,8,2,3,2,22,9,5,7,13,9,16,4,5,3,0,0,0,0,0
1387,28,1,1,6.8679744089702925,0,0,3,3,4,3,3,0,4,1,13.0452360824488,1,1,2,2,0,9,39.1357082473464,1,12,1.7472400573197748,6.957459243972694,21.524639536040524,1.3862943611198906,2.386294361119891,29,1.0,1,0,18.084537220576504,2,0.134929906542056,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.0,0.0,2,5,2,0,0,2,0,10,0,2,6,1,2,2,1,2,1,13,6,1,8,5,5,1,5,1,12,6,1,6,2,1,1,1,9,4,3,5,0,2,0,19,0,2,9,1,0,7,0,1,4,1,8,4,3,4,24,0,1,13,12,9,11,3,7,5,0,0,0,0,0
1388,56,1,3,6.803505257608338,1,1,2,3,2,3,6,0,5,1,13.23498824366023,0,1,1,5,0,6,17.2054847167583,1,3,2.2047458526214188,10.58799059492818,17.86723412894131,1.9459101490553128,2.945910149055313,24,0.6,1,1,25.7540979459662,3,0.1433155080213903,0.0961538461538461,0.0238095238095238,0.04,0.0983606557377049,0.0576923076923076,0.0967741935483871,5,2,0,10,0,2,2,10,2,2,3,4,5,10,5,4,6,11,8,4,3,4,9,3,3,2,10,5,2,3,7,0,2,9,8,5,1,2,7,7,16,7,12,8,14,1,5,7,2,1,2,2,8,2,3,2,19,13,2,16,13,9,16,4,5,3,0,0,0,0,0
1389,28,2,3,7.496097345175956,1,1,3,4,4,3,3,0,2,4,12.611541086966117,1,0,2,2,0,12,16.395003413055953,1,12,1.0672219998781534,10.509617572471765,12.485425676096456,1.3862943611198906,2.386294361119891,4,1.0,1,0,17.483308293892943,2,0.134929906542056,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,3,3,1,3,1,3,5,3,4,3,5,4,5,4,5,4,12,4,4,5,7,4,3,3,3,8,3,4,3,7,0,0,2,7,0,0,0,4,0,2,11,0,0,0,9,1,6,0,0,0,4,6,2,4,2,4,13,7,8,10,0,0,10,0,7,4,0,0,0,0,0
1390,43,1,2,6.8679744089702925,0,0,3,4,3,3,5,0,2,0,12.671741894908354,2,1,2,4,0,12,25.34348378981671,1,2,1.1648267048798495,7.797995012251295,16.726699301279027,1.791759469228055,2.791759469228055,15,0.8,1,1,22.7047135318159,3,0.1433155080213903,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,5,2,5,0,2,8,7,3,2,6,6,3,7,0,3,10,8,3,3,6,5,6,1,5,10,8,1,1,6,5,1,1,5,7,3,3,5,5,4,8,4,5,3,11,1,6,6,1,1,4,6,6,3,3,4,14,12,5,10,11,7,13,1,8,5,0,0,0,0,0
1391,49,1,2,6.042632833682381,1,1,4,4,1,3,5,0,2,3,12.786963365744429,1,0,3,4,0,16,33.246104750935515,1,0,1.3239262123303297,7.566250512274809,14.96074713792098,1.791759469228055,2.791759469228055,3,1.0,1,1,22.91116269324482,3,0.1433155080213903,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,0,2,0,2,0,2,8,2,0,0,8,3,0,3,0,3,10,3,0,0,10,4,2,3,3,8,2,4,3,9,1,0,2,7,1,0,0,7,1,3,10,1,4,4,13,1,6,1,0,0,6,6,3,4,2,6,12,7,8,11,5,4,15,0,11,7,0,0,0,0,0
1392,59,1,2,6.042632833682381,0,1,3,4,1,3,6,0,2,3,12.899222326086994,1,1,2,5,0,12,33.537978047826186,1,4,1.3239262123303297,7.937982969899688,18.445887926304405,1.9459101490553128,2.945910149055313,20,1.0,1,1,25.100727639253567,3,0.1433155080213903,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,5,0,2,0,2,8,2,0,2,6,6,0,3,0,3,10,3,0,3,6,1,1,1,5,10,1,6,1,6,1,0,2,7,1,0,1,4,1,3,10,1,4,1,8,1,6,1,0,1,4,6,3,4,3,4,12,7,5,10,5,1,9,3,7,5,0,0,0,0,1
1393,40,1,2,7.528869256642251,1,1,3,4,3,3,3,0,1,0,12.611541086966117,0,0,2,4,0,12,32.790006826111906,1,2,0.5312882803046487,7.462450347317228,13.620464373923406,1.3862943611198906,2.386294361119891,21,0.8,1,0,17.483308293892943,2,0.134929906542056,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,2,0,5,0,2,6,7,2,0,6,3,0,7,0,3,11,8,5,0,6,4,4,3,3,13,9,5,3,7,4,0,2,8,6,5,0,4,5,4,12,4,6,5,11,1,8,6,2,0,4,7,6,2,2,4,15,10,6,9,9,6,13,2,6,4,0,0,0,0,0
