CityTier,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,Passport,PitchSatisfactionScore,ProdTaken,age,duration,trip_per_year,income,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Small Business,gender_female,product_pitched_Deluxe,product_pitched_King,product_pitched_Standard,product_pitched_Super Deluxe,designation_AVP,designation_Manager,designation_Senior Manager,designation_VP,info_1_Divorced,info_1_Married,info_2_Has Car,info_3_1,info_3_2,info_3_3
2,2,3,3,0,4,1,24,780.0,3,255210.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3,2,3,3,0,3,0,48,420.0,2,311190.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
2,2,3,3,0,4,0,30,1620.0,1,326130.0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2,2,3,3,0,3,0,41,1260.0,2,325890.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
2,2,3,3,0,3,0,40,960.0,4,308400.0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False
3,2,3,3,0,4,0,30,960.0,3,346485.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
2,2,300,3,0,4,0,33,480.0,2,254760.0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False
2,2,3,3,0,3,0,28,780.0,3,292860.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
2,2,3,3,0,4,0,40,720.0,1,332295.0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2,2,3,3,0,4,0,32,1680.0,3,344010.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
2,2,3,3,0,4,0,31,900.0,2,328215.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False
2,2,3,3,0,4,0,58,780.0,20,294450.0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,2,4,3,1,3,0,48,780.0,2,400000.0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False
2,2,3,3,1,3,1,46,720.0,5,346545.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2,2,3,3,1,3,1,31,660.0,2,269355.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2,2,3,4,1,4,0,55,600.0,6,426510.0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False
2,3,5,3,0,1,0,31,660.0,1,264465.0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,2,6,3,0,2,1,30,1440.0,3,349950.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2,2,3,3,1,4,0,20,1320.0,20,332220.0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False
1,3,5,3,0,2,0,30,660.0,3,315510.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,3,5,3,0,2,0,20,1020.0,3,318675.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,3,5,3,0,3,0,46,1020.0,20,442125.0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False
1,2,3,3,0,4,1,35,780.0,3,291795.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,2,3,3,0,3,0,30,600.0,3,332985.0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,2,3,4,0,4,0,22,840.0,2,263940.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,2,3,3,0,3,0,26,960.0,2,251370.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,2,3,3,0,4,0,37,780.0,3,295905.0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2,2,4,3,0,3,0,41,780.0,1,302775.0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
1,2,3,3,0,4,0,47,780.0,3,297540.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,2,3,3,0,4,0,49,540.0,4,364860.0,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False
1,2,3,3,0,4,0,40,780.0,1,311955.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
1,2,3,3,0,4,0,38,840.0,4,309885.0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
1,2,3,3,0,4,0,30,960.0,2,261030.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
1,2,3,3,0,4,0,42,1740.0,3,317820.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2,2,4,3,0,3,1,40,540.0,4,508050.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,3,3,0,3,0,50,900.0,16,500505.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,2,3,3,0,4,0,56,420.0,6,509760.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,3,6,3,0,2,0,36,780.0,3,319785.0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,2,3,3,0,2,0,40,900.0,5,503670.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
1,2,300,3,1,5,0,52,960.0,6,503745.0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2,3,4,3,0,1,0,54,540.0,5,440685.0,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,3,4,3,0,1,0,34,840.0,3,316215.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2,2,4,3,0,1,0,38,960.0,3,300000.0,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False
2,2,4,3,0,2,0,34,480.0,3,319125.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2,3,4,3,0,2,0,41,600.0,8,325980.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2,2,4,3,0,2,0,24,900.0,2,312570.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,4,3,0,1,0,32,540.0,3,320000.0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,3,4,3,0,1,1,47,480.0,5,417495.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3,2,4,3,0,2,0,32,480.0,3,341280.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,3,4,3,0,2,1,33,780.0,2,354930.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
3,3,5,3,0,1,1,32,900.0,1,260805.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2,4,3,0,2,0,32,1560.0,3,321270.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,2,4,3,0,1,0,37,1020.0,2,395160.0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False
3,3,4,3,0,2,0,30,1080.0,28,309990.0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False
2,2,4,3,0,2,0,45,600.0,3,325785.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,4,5,3,0,1,0,44,600.0,3,464160.0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2,2,4,3,0,1,0,42,600.0,3,300000.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
2,2,4,3,1,2,0,38,1920.0,3,320000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,4,3,1,2,1,25,840.0,5,273030.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
2,3,4,3,1,2,1,55,420.0,2,402840.0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2,2,4,3,1,1,0,48,960.0,2,300000.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,3,4,3,0,1,0,54,780.0,2,449175.0,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1,2,400,3,0,2,0,38,960.0,2,272550.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1,3,4,3,0,1,0,28,480.0,12,332310.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
1,2,5,3,0,1,0,44,1920.0,3,357195.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3,2,5,3,0,4,1,37,900.0,6,519240.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False
2,3,4,3,0,3,0,28,480.0,2,337065.0,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
3,3,4,3,0,3,0,26,540.0,2,297315.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2,3,4,3,0,4,0,33,1920.0,5,357720.0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False
2,3,4,3,0,3,0,29,420.0,5,429165.0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False
1,2,4,4,0,3,0,51,660.0,5,558465.0,True,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False
2,3,4,3,0,3,0,28,840.0,12,330000.0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False
3,3,4,3,0,4,0,31,1800.0,3,333150.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False
2,3,4,3,0,3,0,40,1980.0,20,357060.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
1,2,4,3,0,3,0,50,960.0,2,525060.0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
2,3,4,3,0,1,1,41,480.0,3,434460.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
2,3,4,4,0,2,0,38,1920.0,12,347820.0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False
2,2,4,3,0,2,0,34,1320.0,5,334605.0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False
3,2,4,3,0,2,0,45,1320.0,3,367320.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,3,4,4,0,2,0,30,960.0,20,349230.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,2,5,3,0,2,0,39,840.0,8,336195.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
2,2,4,3,0,2,0,42,720.0,8,406920.0,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
2,3,4,3,0,2,0,23,420.0,12,315540.0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
2,2,4,3,0,2,0,35,1260.0,2,331560.0,True,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False
2,3,4,4,0,2,0,55,900.0,7,356880.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False
3,2,4,3,0,1,0,24,1380.0,3,357285.0,True,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False
2,3,4,3,0,2,0,40,300.0,7,500000.0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2,3,4,3,0,2,0,55,720.0,20,500000.0,True,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False
2,2,4,3,0,2,0,41,540.0,3,375045.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
2,2,4,3,0,2,0,41,1680.0,8,366735.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2,3,4,3,0,2,0,40,900.0,7,378840.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2,3,4,3,0,1,1,36,480.0,2,268755.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
2,2,4,3,0,2,0,46,780.0,4,292890.0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False
2,3,4,3,0,2,0,52,1020.0,2,406845.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
2,2,4,4,0,2,0,40,1800.0,2,452985.0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False
2,2,4,3,0,2,0,31,780.0,2,349455.0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,3,4,4,0,2,0,42,720.0,7,328080.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
3,2,4,3,0,2,0,35,900.0,3,316515.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2,3,4,3,0,1,0,31,420.0,1,493260.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
2,3,4,4,0,1,0,40,540.0,7,500000.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,2,4,3,0,1,0,53,480.0,2,400815.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False
2,3,4,3,0,2,0,31,2040.0,7,342330.0,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False
2,2,4,3,0,2,0,36,1740.0,2,307830.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
3,3,4,4,0,1,0,50,540.0,2,528570.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,2,4,3,0,2,0,37,1620.0,12,405150.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False
3,2,4,3,0,1,0,44,660.0,7,388185.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3,3,4,3,0,2,0,35,900.0,3,350445.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2,2,4,3,0,2,0,43,720.0,2,425655.0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
2,2,4,3,0,1,0,57,1200.0,2,448500.0,True,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False
2,2,4,3,0,1,0,41,1020.0,2,352350.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
2,2,4,3,0,2,0,45,720.0,5,367905.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
2,2,4,3,0,2,0,52,780.0,5,433290.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
3,2,4,3,0,2,0,45,540.0,2,377835.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3,3,4,3,0,1,0,40,240.0,5,360450.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,3,4,3,0,1,0,28,360.0,2,345870.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,2,4,3,0,2,0,39,480.0,2,388290.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
2,2,4,3,0,2,0,48,720.0,2,298740.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,2,4,3,0,2,0,50,480.0,7,366540.0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,3,4,4,0,1,0,53,540.0,3,458310.0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False
2,2,4,3,0,1,0,35,660.0,3,409185.0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False
2,3,4,3,0,1,0,44,480.0,5,376665.0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False
2,2,4,3,0,2,0,41,900.0,3,376215.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2,2,4,3,0,2,0,50,900.0,1,458250.0,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False
2,3,4,3,0,1,0,50,420.0,20,351690.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,4,3,0,3,0,30,600.0,7,312300.0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,3,4,3,0,3,0,40,960.0,2,400000.0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
2,3,4,3,1,1,0,44,540.0,20,575355.0,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False
2,3,4,3,0,5,0,26,960.0,3,395910.0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False
2,3,4,3,0,4,0,32,540.0,2,337545.0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,3,4,3,0,4,0,40,720.0,3,314160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,5,3,0,4,0,30,600.0,2,326985.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,3,4,3,1,3,0,31,480.0,7,300000.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2,3,4,3,0,4,0,30,900.0,3,325290.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
1,2,4,4,0,3,0,55,1020.0,5,374355.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2,3,4,3,1,2,1,38,420.0,12,344415.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,3,4,3,1,2,1,23,600.0,3,330000.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,3,3,3,0,4,0,29,960.0,2,264270.0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2,3,3,3,0,3,0,50,420.0,5,254805.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,3,3,4,0,3,0,48,2100.0,20,423360.0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1,3,3,3,0,4,1,27,840.0,2,300000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,4,4,0,4,0,27,540.0,7,306945.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,2,4,3,0,2,0,37,780.0,2,265965.0,True,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False
1,3,4,3,0,2,0,20,960.0,3,351075.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1,2,4,3,0,2,0,32,600.0,3,319410.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,2,4,3,0,2,0,47,1920.0,3,370000.0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,2,5,3,0,1,0,36,540.0,2,413355.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2,4,3,0,1,0,42,480.0,2,264135.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1,2,4,3,0,1,0,40,1800.0,2,360855.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
1,2,4,4,0,2,1,41,1020.0,7,269925.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
1,2,5,3,0,1,0,39,960.0,3,300000.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
1,2,4,3,0,2,1,27,720.0,3,266565.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2,4,3,0,2,0,30,600.0,2,356655.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,2,4,3,0,2,1,30,840.0,8,269295.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2,4,3,0,2,0,39,900.0,2,321270.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,3,4,3,0,2,1,36,900.0,1,340000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,2,5,3,0,2,0,38,540.0,3,360000.0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False
1,2,4,4,0,2,0,32,1260.0,7,310410.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
1,3,4,4,0,1,0,42,360.0,2,400000.0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False
1,2,4,3,0,2,0,40,540.0,2,325080.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,2,4,3,0,1,0,37,1140.0,3,355980.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,2,4,3,0,2,0,42,480.0,8,300000.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
1,2,4,3,0,2,0,31,840.0,3,361200.0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False
1,2,4,3,0,2,0,45,420.0,28,356490.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1,2,4,3,0,1,0,42,720.0,3,358800.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,3,3,3,0,4,0,36,1140.0,20,252270.0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,2,4,4,0,1,0,34,720.0,2,431145.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,2,4,3,0,2,0,47,420.0,7,326910.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
1,2,4,3,0,1,0,42,780.0,4,397680.0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,2,4,3,0,1,0,60,660.0,3,549225.0,True,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False
1,3,4,3,0,1,1,43,540.0,5,316035.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3,3,3,3,0,4,0,37,840.0,1,260400.0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False
1,2,4,4,0,2,0,38,660.0,3,300000.0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,3,4,3,0,2,0,27,780.0,3,345615.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,3,4,3,0,1,0,33,360.0,1,300000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,3,4,3,1,2,0,50,660.0,12,489960.0,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False
1,3,4,3,1,2,1,26,420.0,20,264375.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2,3,4,3,1,2,1,51,900.0,7,480630.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,2,3,3,0,1,0,42,1620.0,5,327330.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
3,3,4,4,0,3,0,23,1920.0,3,319140.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False
2,3,4,3,0,3,0,29,1920.0,3,332250.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False
2,3,4,4,0,3,1,23,1140.0,2,300000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,3,4,3,0,4,0,27,480.0,3,303585.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
3,3,4,4,0,3,0,50,780.0,16,519885.0,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
2,3,4,3,0,3,0,20,420.0,2,307215.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2,3,4,3,0,4,0,23,900.0,2,303495.0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
3,3,4,3,0,4,0,48,960.0,12,363705.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2,4,4,3,0,4,0,29,540.0,3,360000.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
2,3,5,3,0,2,0,32,660.0,12,347115.0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False
2,3,5,3,0,2,0,30,840.0,2,384360.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
3,2,5,3,0,1,0,20,480.0,3,328995.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
2,2,5,3,0,1,0,39,960.0,12,306330.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
2,3,4,4,0,3,0,20,540.0,2,463665.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,3,4,3,0,3,0,33,900.0,3,389550.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False
2,3,4,3,0,3,0,33,1020.0,5,300000.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False
2,3,4,3,0,4,0,42,1980.0,3,314820.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
2,3,4,4,0,4,0,30,360.0,2,267615.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
2,3,4,4,1,3,0,50,540.0,7,400000.0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
2,3,4,4,1,3,1,52,780.0,5,554670.0,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False
2,3,4,3,1,4,0,34,960.0,2,343980.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False
2,3,4,3,1,3,0,43,540.0,5,498630.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
2,3,5,3,0,2,0,42,480.0,28,300000.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,2,5,3,0,1,0,22,960.0,12,353910.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2,2,3,3,0,1,0,53,1380.0,12,400000.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2,2,3,3,0,1,0,31,1080.0,3,424530.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
1,3,5,3,0,1,0,50,540.0,3,332325.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,3,5,3,0,1,1,22,540.0,3,300000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,3,5,3,0,1,1,20,540.0,3,325785.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2,5,3,0,2,0,50,600.0,3,315465.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2,3,5,3,0,5,0,51,420.0,1,329055.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False
2,3,5,3,0,3,0,32,420.0,7,443280.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False
2,2,3,3,1,2,1,31,1020.0,3,266145.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,3,3,1,2,0,20,1740.0,3,300000.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
2,3,5,3,0,4,0,23,540.0,3,326910.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
2,3,5,3,1,3,0,35,540.0,5,400000.0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1,3,4,3,0,3,0,39,840.0,2,263820.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1,3,4,4,0,3,0,30,1740.0,3,300000.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,3,4,3,0,3,1,28,540.0,3,317565.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
