id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,IsFamily,FreaqencySeg,Monetary,MonetarySeg,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,TypeofContact_CityTier,TypeofContact_Occupation,TypeofContact_Gender,TypeofContact_ProductPitched,TypeofContact_PreferredPropertyStar,TypeofContact_Passport,TypeofContact_PitchSatisfactionScore,TypeofContact_Designation,TypeofContact_Marry,TypeofContact_Car,TypeofContact_Child,CityTier_Occupation,CityTier_Gender,CityTier_ProductPitched,CityTier_PreferredPropertyStar,CityTier_Passport,CityTier_PitchSatisfactionScore,CityTier_Designation,CityTier_Marry,CityTier_Car,CityTier_Child,Occupation_Gender,Occupation_ProductPitched,Occupation_PreferredPropertyStar,Occupation_Passport,Occupation_PitchSatisfactionScore,Occupation_Designation,Occupation_Marry,Occupation_Car,Occupation_Child,Gender_ProductPitched,Gender_PreferredPropertyStar,Gender_Passport,Gender_PitchSatisfactionScore,Gender_Designation,Gender_Marry,Gender_Car,Gender_Child,ProductPitched_PreferredPropertyStar,ProductPitched_Passport,ProductPitched_PitchSatisfactionScore,ProductPitched_Designation,ProductPitched_Marry,ProductPitched_Car,ProductPitched_Child,PreferredPropertyStar_Passport,PreferredPropertyStar_PitchSatisfactionScore,PreferredPropertyStar_Designation,PreferredPropertyStar_Marry,PreferredPropertyStar_Car,PreferredPropertyStar_Child,Passport_PitchSatisfactionScore,Passport_Designation,Passport_Marry,Passport_Car,Passport_Child,PitchSatisfactionScore_Designation,PitchSatisfactionScore_Marry,PitchSatisfactionScore_Car,PitchSatisfactionScore_Child,Designation_Marry,Designation_Car,Designation_Child,Marry_Car,Marry_Child,Car_Child,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull
3124,46,Self Enquiry,3,6.175867270105761,Salaried,male,2,4,Standard,5,2,0,3,Senior Manager,13.078664331471234,0,Divorced,Has Car,0_child,40s,0,8,17.002263630912605,0,6,1.943046939834007,12.455870791877366,18.702489994003862,1.0986122886681098,4.19722457733622,19,0.6,0,0,14.368381353919586,2,0.134929906542056,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,Self Enquiry_3,Self Enquiry_Salaried,Self Enquiry_male,Self Enquiry_Standard,Self Enquiry_5,Self Enquiry_0,Self Enquiry_3,Self Enquiry_Senior Manager,Self Enquiry_Divorced,Self Enquiry_Has Car,Self Enquiry_0_child,3_Salaried,3_male,3_Standard,3_5,3_0,3_3,3_Senior Manager,3_Divorced,3_Has Car,3_0_child,Salaried_male,Salaried_Standard,Salaried_5,Salaried_0,Salaried_3,Salaried_Senior Manager,Salaried_Divorced,Salaried_Has Car,Salaried_0_child,male_Standard,male_5,male_0,male_3,male_Senior Manager,male_Divorced,male_Has Car,male_0_child,Standard_5,Standard_0,Standard_3,Standard_Senior Manager,Standard_Divorced,Standard_Has Car,Standard_0_child,5_0,5_3,5_Senior Manager,5_Divorced,5_Has Car,5_0_child,0_3,0_Senior Manager,0_Divorced,0_Has Car,0_0_child,3_Senior Manager,3_Divorced,3_Has Car,3_0_child,Senior Manager_Divorced,Senior Manager_Has Car,Senior Manager_0_child,Divorced_Has Car,Divorced_0_child,Has Car_0_child,0,0,0,0
3311,24,Self Enquiry,1,6.493753839851686,Large Business,male,3,5,Basic,4,12,0,3,Executive,12.695376324820904,0,Single,Has Car,2_child,20s,0,15,49.511967666801525,1,12,2.309912012362728,6.770867373237816,16.757896748763596,2.5649493574615367,5.347424036192305,2,0.8,1,2,32.56299734708178,4,0.1326164874551971,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,Self Enquiry_1,Self Enquiry_Large Business,Self Enquiry_male,Self Enquiry_Basic,Self Enquiry_4,Self Enquiry_0,Self Enquiry_3,Self Enquiry_Executive,Self Enquiry_Single,Self Enquiry_Has Car,Self Enquiry_2_child,1_Large Business,1_male,1_Basic,1_4,1_0,1_3,1_Executive,1_Single,1_Has Car,1_2_child,Large Business_male,Large Business_Basic,Large Business_4,Large Business_0,Large Business_3,Large Business_Executive,Large Business_Single,Large Business_Has Car,Large Business_2_child,male_Basic,male_4,male_0,male_3,male_Executive,male_Single,male_Has Car,male_2_child,Basic_4,Basic_0,Basic_3,Basic_Executive,Basic_Single,Basic_Has Car,Basic_2_child,4_0,4_3,4_Executive,4_Single,4_Has Car,4_2_child,0_3,0_Executive,0_Single,0_Has Car,0_2_child,3_Executive,3_Single,3_Has Car,3_2_child,Executive_Single,Executive_Has Car,Executive_2_child,Single_Has Car,Single_2_child,Has Car_2_child,0,0,0,0
2681,52,Self Enquiry,2,7.2305631534092925,Salaried,female,3,3,Deluxe,3,2,0,4,Manager,12.611541086966117,0,Married,No Car,2_child,50s,0,9,25.22308217393224,1,2,1.6596217674057467,7.462450347317228,16.647234234795274,1.0986122886681098,2.09861228866811,15,0.8,1,0,13.855194017183749,2,0.134929906542056,0.0555555555555555,0.0416666666666666,0.0421940928270042,0.056390977443609,0.0091743119266055,0.025,Self Enquiry_2,Self Enquiry_Salaried,Self Enquiry_female,Self Enquiry_Deluxe,Self Enquiry_3,Self Enquiry_0,Self Enquiry_4,Self Enquiry_Manager,Self Enquiry_Married,Self Enquiry_No Car,Self Enquiry_2_child,2_Salaried,2_female,2_Deluxe,2_3,2_0,2_4,2_Manager,2_Married,2_No Car,2_2_child,Salaried_female,Salaried_Deluxe,Salaried_3,Salaried_0,Salaried_4,Salaried_Manager,Salaried_Married,Salaried_No Car,Salaried_2_child,female_Deluxe,female_3,female_0,female_4,female_Manager,female_Married,female_No Car,female_2_child,Deluxe_3,Deluxe_0,Deluxe_4,Deluxe_Manager,Deluxe_Married,Deluxe_No Car,Deluxe_2_child,3_0,3_4,3_Manager,3_Married,3_No Car,3_2_child,0_4,0_Manager,0_Married,0_No Car,0_2_child,4_Manager,4_Married,4_No Car,4_2_child,Manager_Married,Manager_No Car,Manager_2_child,Married_No Car,Married_2_child,No Car_2_child,0,0,0,0
1488,26,Company Invited,3,6.175867270105761,Salaried,male,3,5,Deluxe,3,3,0,2,Manager,12.725092603844322,0,Married,Has Car,2_child,20s,0,15,16.54262038499762,1,2,1.6192057831950055,9.425994521366164,16.797122237074507,1.3862943611198906,2.386294361119891,26,0.8,1,0,17.64072412143781,2,0.134929906542056,0.0952380952380952,0.0921052631578947,0.0833333333333333,0.0840336134453781,0.07,0.072072072072072,Company Invited_3,Company Invited_Salaried,Company Invited_male,Company Invited_Deluxe,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Manager,Company Invited_Married,Company Invited_Has Car,Company Invited_2_child,3_Salaried,3_male,3_Deluxe,3_3,3_0,3_2,3_Manager,3_Married,3_Has Car,3_2_child,Salaried_male,Salaried_Deluxe,Salaried_3,Salaried_0,Salaried_2,Salaried_Manager,Salaried_Married,Salaried_Has Car,Salaried_2_child,male_Deluxe,male_3,male_0,male_2,male_Manager,male_Married,male_Has Car,male_2_child,Deluxe_3,Deluxe_0,Deluxe_2,Deluxe_Manager,Deluxe_Married,Deluxe_Has Car,Deluxe_2_child,3_0,3_2,3_Manager,3_Married,3_Has Car,3_2_child,0_2,0_Manager,0_Married,0_Has Car,0_2_child,2_Manager,2_Married,2_Has Car,2_2_child,Manager_Married,Manager_Has Car,Manager_2_child,Married_Has Car,Married_2_child,Has Car_2_child,0,0,0,0
1590,51,Self Enquiry,1,7.496097345175956,Salaried,male,2,0,Deluxe,3,1,0,2,Manager,12.661568417910534,0,Single,No Car,1_child,50s,0,0,49.38011682985109,1,6,0.0,7.673677829036686,16.713270311641907,0.6931471805599453,1.6931471805599454,16,0.8,1,0,8.776330450341533,1,0.180327868852459,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0091743119266055,0.025,Self Enquiry_1,Self Enquiry_Salaried,Self Enquiry_male,Self Enquiry_Deluxe,Self Enquiry_3,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Manager,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_1_child,1_Salaried,1_male,1_Deluxe,1_3,1_0,1_2,1_Manager,1_Single,1_No Car,1_1_child,Salaried_male,Salaried_Deluxe,Salaried_3,Salaried_0,Salaried_2,Salaried_Manager,Salaried_Single,Salaried_No Car,Salaried_1_child,male_Deluxe,male_3,male_0,male_2,male_Manager,male_Single,male_No Car,male_1_child,Deluxe_3,Deluxe_0,Deluxe_2,Deluxe_Manager,Deluxe_Single,Deluxe_No Car,Deluxe_1_child,3_0,3_2,3_Manager,3_Single,3_No Car,3_1_child,0_2,0_Manager,0_Single,0_No Car,0_1_child,2_Manager,2_Single,2_No Car,2_1_child,Manager_Single,Manager_No Car,Manager_1_child,Single_No Car,Single_1_child,No Car_1_child,0,0,0,0
480,48,Company Invited,2,6.8679744089702925,Small Business,female,2,4,Basic,3,2,1,1,Executive,12.611541086966117,0,Single,Has Car,1_child,40s,0,18,25.22308217393224,1,18,0.5824133524399249,8.435813436097735,12.485425676096456,1.0986122886681098,2.09861228866811,5,1.0,1,0,13.855194017183749,2,0.134929906542056,0.0847457627118644,0.3333333333333333,0.6470588235294118,0.2290502793296089,0.7333333333333333,0.2320441988950276,Company Invited_2,Company Invited_Small Business,Company Invited_female,Company Invited_Basic,Company Invited_3,Company Invited_1,Company Invited_1,Company Invited_Executive,Company Invited_Single,Company Invited_Has Car,Company Invited_1_child,2_Small Business,2_female,2_Basic,2_3,2_1,2_1,2_Executive,2_Single,2_Has Car,2_1_child,Small Business_female,Small Business_Basic,Small Business_3,Small Business_1,Small Business_1,Small Business_Executive,Small Business_Single,Small Business_Has Car,Small Business_1_child,female_Basic,female_3,female_1,female_1,female_Executive,female_Single,female_Has Car,female_1_child,Basic_3,Basic_1,Basic_1,Basic_Executive,Basic_Single,Basic_Has Car,Basic_1_child,3_1,3_1,3_Executive,3_Single,3_Has Car,3_1_child,1_1,1_Executive,1_Single,1_Has Car,1_1_child,1_Executive,1_Single,1_Has Car,1_1_child,Executive_Single,Executive_Has Car,Executive_1_child,Single_Has Car,Single_1_child,Has Car_1_child,0,0,0,0
1617,36,Self Enquiry,2,7.462214939768189,Small Business,male,3,5,Deluxe,3,8,0,2,Manager,12.899222326086994,0,Married,No Car,1_child,30s,0,15,33.537978047826186,1,2,1.3400846907675172,8.268732260312174,13.931160112173954,2.19722457733622,3.19722457733622,21,0.8,1,1,28.34248832340242,3,0.1433155080213903,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,Self Enquiry_2,Self Enquiry_Small Business,Self Enquiry_male,Self Enquiry_Deluxe,Self Enquiry_3,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Manager,Self Enquiry_Married,Self Enquiry_No Car,Self Enquiry_1_child,2_Small Business,2_male,2_Deluxe,2_3,2_0,2_2,2_Manager,2_Married,2_No Car,2_1_child,Small Business_male,Small Business_Deluxe,Small Business_3,Small Business_0,Small Business_2,Small Business_Manager,Small Business_Married,Small Business_No Car,Small Business_1_child,male_Deluxe,male_3,male_0,male_2,male_Manager,male_Married,male_No Car,male_1_child,Deluxe_3,Deluxe_0,Deluxe_2,Deluxe_Manager,Deluxe_Married,Deluxe_No Car,Deluxe_1_child,3_0,3_2,3_Manager,3_Married,3_No Car,3_1_child,0_2,0_Manager,0_Married,0_No Car,0_1_child,2_Manager,2_Married,2_No Car,2_1_child,Manager_Married,Manager_No Car,Manager_1_child,Married_No Car,Married_1_child,No Car_1_child,0,0,0,0
1561,38,Self Enquiry,1,6.398594934535208,Salaried,male,2,4,Deluxe,3,1,0,4,Manager,12.78176527447214,0,Single,No Car,1_child,30s,0,8,49.84888457044135,1,6,2.5005489742197966,7.746524408770993,16.871930162303226,0.6931471805599453,1.6931471805599454,16,0.8,1,0,8.859644562579378,1,0.180327868852459,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,Self Enquiry_1,Self Enquiry_Salaried,Self Enquiry_male,Self Enquiry_Deluxe,Self Enquiry_3,Self Enquiry_0,Self Enquiry_4,Self Enquiry_Manager,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_1_child,1_Salaried,1_male,1_Deluxe,1_3,1_0,1_4,1_Manager,1_Single,1_No Car,1_1_child,Salaried_male,Salaried_Deluxe,Salaried_3,Salaried_0,Salaried_4,Salaried_Manager,Salaried_Single,Salaried_No Car,Salaried_1_child,male_Deluxe,male_3,male_0,male_4,male_Manager,male_Single,male_No Car,male_1_child,Deluxe_3,Deluxe_0,Deluxe_4,Deluxe_Manager,Deluxe_Single,Deluxe_No Car,Deluxe_1_child,3_0,3_4,3_Manager,3_Single,3_No Car,3_1_child,0_4,0_Manager,0_Single,0_No Car,0_1_child,4_Manager,4_Single,4_No Car,4_1_child,Manager_Single,Manager_No Car,Manager_1_child,Single_No Car,Single_1_child,No Car_1_child,1,0,0,1
2806,39,Self Enquiry,3,6.493753839851686,Salaried,male,2,4,Standard,3,2,0,1,Senior Manager,12.884121416590515,0,Divorced,No Car,0_child,30s,0,8,16.749357841567672,0,6,0.6159765366300608,12.884121416590515,18.42429362572444,1.0986122886681098,2.09861228866811,19,1.0,0,0,14.154654116958314,2,0.134929906542056,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,Self Enquiry_3,Self Enquiry_Salaried,Self Enquiry_male,Self Enquiry_Standard,Self Enquiry_3,Self Enquiry_0,Self Enquiry_1,Self Enquiry_Senior Manager,Self Enquiry_Divorced,Self Enquiry_No Car,Self Enquiry_0_child,3_Salaried,3_male,3_Standard,3_3,3_0,3_1,3_Senior Manager,3_Divorced,3_No Car,3_0_child,Salaried_male,Salaried_Standard,Salaried_3,Salaried_0,Salaried_1,Salaried_Senior Manager,Salaried_Divorced,Salaried_No Car,Salaried_0_child,male_Standard,male_3,male_0,male_1,male_Senior Manager,male_Divorced,male_No Car,male_0_child,Standard_3,Standard_0,Standard_1,Standard_Senior Manager,Standard_Divorced,Standard_No Car,Standard_0_child,3_0,3_1,3_Senior Manager,3_Divorced,3_No Car,3_0_child,0_1,0_Senior Manager,0_Divorced,0_No Car,0_0_child,1_Senior Manager,1_Divorced,1_No Car,1_0_child,Senior Manager_Divorced,Senior Manager_No Car,Senior Manager_0_child,Divorced_No Car,Divorced_0_child,No Car_0_child,0,0,0,0
319,34,Self Enquiry,1,6.042632833682381,Salaried,male,3,4,Basic,3,3,0,2,Executive,12.611541086966117,0,Divorced,No Car,2_child,30s,0,12,49.18501023916786,1,6,1.3239262123303297,7.006411714981176,15.259964715229003,1.3862943611198906,2.386294361119891,13,1.0,1,0,17.483308293892943,2,0.134929906542056,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,Self Enquiry_1,Self Enquiry_Salaried,Self Enquiry_male,Self Enquiry_Basic,Self Enquiry_3,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Executive,Self Enquiry_Divorced,Self Enquiry_No Car,Self Enquiry_2_child,1_Salaried,1_male,1_Basic,1_3,1_0,1_2,1_Executive,1_Divorced,1_No Car,1_2_child,Salaried_male,Salaried_Basic,Salaried_3,Salaried_0,Salaried_2,Salaried_Executive,Salaried_Divorced,Salaried_No Car,Salaried_2_child,male_Basic,male_3,male_0,male_2,male_Executive,male_Divorced,male_No Car,male_2_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Divorced,Basic_No Car,Basic_2_child,3_0,3_2,3_Executive,3_Divorced,3_No Car,3_2_child,0_2,0_Executive,0_Divorced,0_No Car,0_2_child,2_Executive,2_Divorced,2_No Car,2_2_child,Executive_Divorced,Executive_No Car,Executive_2_child,Divorced_No Car,Divorced_2_child,No Car_2_child,0,0,0,0
2404,32,Self Enquiry,1,6.175867270105761,Large Business,male,2,4,Basic,4,20,0,3,Executive,12.463157614392076,0,Married,Has Car,1_child,30s,0,8,48.6063146961291,1,9,1.943046939834007,6.647017394342439,16.45136805099754,3.044522437723423,6.066783656585134,2,0.8,1,2,37.94436300190021,4,0.1326164874551971,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,Self Enquiry_1,Self Enquiry_Large Business,Self Enquiry_male,Self Enquiry_Basic,Self Enquiry_4,Self Enquiry_0,Self Enquiry_3,Self Enquiry_Executive,Self Enquiry_Married,Self Enquiry_Has Car,Self Enquiry_1_child,1_Large Business,1_male,1_Basic,1_4,1_0,1_3,1_Executive,1_Married,1_Has Car,1_1_child,Large Business_male,Large Business_Basic,Large Business_4,Large Business_0,Large Business_3,Large Business_Executive,Large Business_Married,Large Business_Has Car,Large Business_1_child,male_Basic,male_4,male_0,male_3,male_Executive,male_Married,male_Has Car,male_1_child,Basic_4,Basic_0,Basic_3,Basic_Executive,Basic_Married,Basic_Has Car,Basic_1_child,4_0,4_3,4_Executive,4_Married,4_Has Car,4_1_child,0_3,0_Executive,0_Married,0_Has Car,0_1_child,3_Executive,3_Married,3_Has Car,3_1_child,Executive_Married,Executive_Has Car,Executive_1_child,Married_Has Car,Married_1_child,Has Car_1_child,0,0,0,0
440,46,Self Enquiry,2,6.928537818164665,Salaried,female,3,5,Deluxe,3,20,0,3,Manager,12.999350188309013,0,Married,Has Car,0_child,40s,0,15,25.998700376618025,0,4,2.1649589557950084,8.695217517263552,17.159142248567896,3.044522437723423,4.044522437723423,15,0.8,1,2,39.576813324131,4,0.1326164874551971,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,Self Enquiry_2,Self Enquiry_Salaried,Self Enquiry_female,Self Enquiry_Deluxe,Self Enquiry_3,Self Enquiry_0,Self Enquiry_3,Self Enquiry_Manager,Self Enquiry_Married,Self Enquiry_Has Car,Self Enquiry_0_child,2_Salaried,2_female,2_Deluxe,2_3,2_0,2_3,2_Manager,2_Married,2_Has Car,2_0_child,Salaried_female,Salaried_Deluxe,Salaried_3,Salaried_0,Salaried_3,Salaried_Manager,Salaried_Married,Salaried_Has Car,Salaried_0_child,female_Deluxe,female_3,female_0,female_3,female_Manager,female_Married,female_Has Car,female_0_child,Deluxe_3,Deluxe_0,Deluxe_3,Deluxe_Manager,Deluxe_Married,Deluxe_Has Car,Deluxe_0_child,3_0,3_3,3_Manager,3_Married,3_Has Car,3_0_child,0_3,0_Manager,0_Married,0_Has Car,0_0_child,3_Manager,3_Married,3_Has Car,3_0_child,Manager_Married,Manager_Has Car,Manager_0_child,Married_Has Car,Married_0_child,Has Car_0_child,0,0,0,0
1733,35,Self Enquiry,2,6.398594934535208,Salaried,male,3,2,Deluxe,3,3,1,2,Manager,12.65651430601914,0,Married,No Car,2_child,30s,0,16,32.90693719564977,1,2,0.6251372435549492,7.489061719537952,16.706598883945265,1.3862943611198906,2.386294361119891,15,0.8,1,0,17.54565441386756,2,0.134929906542056,0.053125,0.0833333333333333,0.1071428571428571,0.0447470817120622,0.1111111111111111,0.0375782881002087,Self Enquiry_2,Self Enquiry_Salaried,Self Enquiry_male,Self Enquiry_Deluxe,Self Enquiry_3,Self Enquiry_1,Self Enquiry_2,Self Enquiry_Manager,Self Enquiry_Married,Self Enquiry_No Car,Self Enquiry_2_child,2_Salaried,2_male,2_Deluxe,2_3,2_1,2_2,2_Manager,2_Married,2_No Car,2_2_child,Salaried_male,Salaried_Deluxe,Salaried_3,Salaried_1,Salaried_2,Salaried_Manager,Salaried_Married,Salaried_No Car,Salaried_2_child,male_Deluxe,male_3,male_1,male_2,male_Manager,male_Married,male_No Car,male_2_child,Deluxe_3,Deluxe_1,Deluxe_2,Deluxe_Manager,Deluxe_Married,Deluxe_No Car,Deluxe_2_child,3_1,3_2,3_Manager,3_Married,3_No Car,3_2_child,1_2,1_Manager,1_Married,1_No Car,1_2_child,2_Manager,2_Married,2_No Car,2_2_child,Manager_Married,Manager_No Car,Manager_2_child,Married_No Car,Married_2_child,No Car_2_child,0,0,0,0
3026,39,Self Enquiry,2,6.734591659972948,Small Business,male,2,5,Deluxe,5,3,0,2,Manager,12.92791903568677,0,Single,No Car,0_child,30s,0,10,33.6125894927856,0,12,1.4848710218668504,9.94455310437444,13.962152558541712,1.3862943611198906,4.772588722239782,21,0.8,0,0,17.921901260187063,2,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,Self Enquiry_2,Self Enquiry_Small Business,Self Enquiry_male,Self Enquiry_Deluxe,Self Enquiry_5,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Manager,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_0_child,2_Small Business,2_male,2_Deluxe,2_5,2_0,2_2,2_Manager,2_Single,2_No Car,2_0_child,Small Business_male,Small Business_Deluxe,Small Business_5,Small Business_0,Small Business_2,Small Business_Manager,Small Business_Single,Small Business_No Car,Small Business_0_child,male_Deluxe,male_5,male_0,male_2,male_Manager,male_Single,male_No Car,male_0_child,Deluxe_5,Deluxe_0,Deluxe_2,Deluxe_Manager,Deluxe_Single,Deluxe_No Car,Deluxe_0_child,5_0,5_2,5_Manager,5_Single,5_No Car,5_0_child,0_2,0_Manager,0_Single,0_No Car,0_0_child,2_Manager,2_Single,2_No Car,2_0_child,Manager_Single,Manager_No Car,Manager_0_child,Single_No Car,Single_0_child,No Car_0_child,0,0,0,0
2478,35,Self Enquiry,1,6.8679744089702925,Small Business,female,3,2,Standard,3,12,0,1,Senior Manager,12.94224579008438,0,Divorced,Has Car,1_child,30s,0,6,38.82673737025314,1,2,0.2912066762199624,7.502751182657611,15.142427574398726,2.5649493574615367,3.5649493574615367,8,1.0,1,2,33.196205023386206,4,0.1326164874551971,0.032258064516129,0.0120481927710843,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,Self Enquiry_1,Self Enquiry_Small Business,Self Enquiry_female,Self Enquiry_Standard,Self Enquiry_3,Self Enquiry_0,Self Enquiry_1,Self Enquiry_Senior Manager,Self Enquiry_Divorced,Self Enquiry_Has Car,Self Enquiry_1_child,1_Small Business,1_female,1_Standard,1_3,1_0,1_1,1_Senior Manager,1_Divorced,1_Has Car,1_1_child,Small Business_female,Small Business_Standard,Small Business_3,Small Business_0,Small Business_1,Small Business_Senior Manager,Small Business_Divorced,Small Business_Has Car,Small Business_1_child,female_Standard,female_3,female_0,female_1,female_Senior Manager,female_Divorced,female_Has Car,female_1_child,Standard_3,Standard_0,Standard_1,Standard_Senior Manager,Standard_Divorced,Standard_Has Car,Standard_1_child,3_0,3_1,3_Senior Manager,3_Divorced,3_Has Car,3_1_child,0_1,0_Senior Manager,0_Divorced,0_Has Car,0_1_child,1_Senior Manager,1_Divorced,1_Has Car,1_1_child,Senior Manager_Divorced,Senior Manager_Has Car,Senior Manager_1_child,Divorced_Has Car,Divorced_1_child,Has Car_1_child,0,0,0,0
3476,46,Self Enquiry,1,6.493753839851686,Small Business,female,3,4,Deluxe,5,1,0,2,Manager,12.82459325795028,0,Divorced,Has Car,0_child,40s,0,12,38.47377977385084,0,4,1.2319530732601216,8.142598893936684,13.850560718586305,0.6931471805599453,3.386294361119891,37,0.8,0,0,8.88933065857632,1,0.180327868852459,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,Self Enquiry_1,Self Enquiry_Small Business,Self Enquiry_female,Self Enquiry_Deluxe,Self Enquiry_5,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Manager,Self Enquiry_Divorced,Self Enquiry_Has Car,Self Enquiry_0_child,1_Small Business,1_female,1_Deluxe,1_5,1_0,1_2,1_Manager,1_Divorced,1_Has Car,1_0_child,Small Business_female,Small Business_Deluxe,Small Business_5,Small Business_0,Small Business_2,Small Business_Manager,Small Business_Divorced,Small Business_Has Car,Small Business_0_child,female_Deluxe,female_5,female_0,female_2,female_Manager,female_Divorced,female_Has Car,female_0_child,Deluxe_5,Deluxe_0,Deluxe_2,Deluxe_Manager,Deluxe_Divorced,Deluxe_Has Car,Deluxe_0_child,5_0,5_2,5_Manager,5_Divorced,5_Has Car,5_0_child,0_2,0_Manager,0_Divorced,0_Has Car,0_0_child,2_Manager,2_Divorced,2_Has Car,2_0_child,Manager_Divorced,Manager_Has Car,Manager_0_child,Divorced_Has Car,Divorced_0_child,Has Car_0_child,0,0,0,0
1150,53,Self Enquiry,2,6.580639137284949,Salaried,female,1,3,Standard,4,5,1,2,Senior Manager,12.691183459440136,0,Single,Has Car,0_child,50s,0,13,25.38236691888028,0,16,0.9117655405239998,9.297570299956142,18.1483923469994,1.791759469228055,4.187639203842083,20,0.8,0,1,22.73954813916233,3,0.1433155080213903,0.0777777777777777,0.15,0.2,0.0970464135021097,0.1951219512195122,0.0952380952380952,Self Enquiry_2,Self Enquiry_Salaried,Self Enquiry_female,Self Enquiry_Standard,Self Enquiry_4,Self Enquiry_1,Self Enquiry_2,Self Enquiry_Senior Manager,Self Enquiry_Single,Self Enquiry_Has Car,Self Enquiry_0_child,2_Salaried,2_female,2_Standard,2_4,2_1,2_2,2_Senior Manager,2_Single,2_Has Car,2_0_child,Salaried_female,Salaried_Standard,Salaried_4,Salaried_1,Salaried_2,Salaried_Senior Manager,Salaried_Single,Salaried_Has Car,Salaried_0_child,female_Standard,female_4,female_1,female_2,female_Senior Manager,female_Single,female_Has Car,female_0_child,Standard_4,Standard_1,Standard_2,Standard_Senior Manager,Standard_Single,Standard_Has Car,Standard_0_child,4_1,4_2,4_Senior Manager,4_Single,4_Has Car,4_0_child,1_2,1_Senior Manager,1_Single,1_Has Car,1_0_child,2_Senior Manager,2_Single,2_Has Car,2_0_child,Senior Manager_Single,Senior Manager_Has Car,Senior Manager_0_child,Single_Has Car,Single_0_child,Has Car_0_child,0,0,0,0
636,35,Self Enquiry,2,6.293419278846481,Large Business,male,3,5,Deluxe,3,5,1,3,Manager,12.899222326086994,0,Single,No Car,2_child,30s,0,25,33.537978047826186,1,4,2.383442026565461,8.268732260312175,18.57488014956527,1.791759469228055,2.791759469228055,39,0.8,1,1,23.112303748444308,3,0.1433155080213903,0.053125,0.0833333333333333,0.1071428571428571,0.0447470817120622,0.1111111111111111,0.0375782881002087,Self Enquiry_2,Self Enquiry_Large Business,Self Enquiry_male,Self Enquiry_Deluxe,Self Enquiry_3,Self Enquiry_1,Self Enquiry_3,Self Enquiry_Manager,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_2_child,2_Large Business,2_male,2_Deluxe,2_3,2_1,2_3,2_Manager,2_Single,2_No Car,2_2_child,Large Business_male,Large Business_Deluxe,Large Business_3,Large Business_1,Large Business_3,Large Business_Manager,Large Business_Single,Large Business_No Car,Large Business_2_child,male_Deluxe,male_3,male_1,male_3,male_Manager,male_Single,male_No Car,male_2_child,Deluxe_3,Deluxe_1,Deluxe_3,Deluxe_Manager,Deluxe_Single,Deluxe_No Car,Deluxe_2_child,3_1,3_3,3_Manager,3_Single,3_No Car,3_2_child,1_3,1_Manager,1_Single,1_No Car,1_2_child,3_Manager,3_Single,3_No Car,3_2_child,Manager_Single,Manager_No Car,Manager_2_child,Single_No Car,Single_2_child,No Car_2_child,0,0,0,0
