id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,IsFamily,FreaqencySeg,Monetary,MonetarySeg,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6
1004,33,Self Enquiry,2,7.2305631534092925,Salaried,female,2,3,Standard,3,5,0,2,Senior Manager,12.76125289671475,0,Married,Has Car,1_child,30s,0,6,25.5225057934295,1,3,0.8298108837028734,7.853078705670613,18.248591642302095,1.791759469228055,2.791759469228055,20,1.0,1,1,22.865095716902598,3,0.14238773274917854,0.03225806451612903,0.012048192771084338,0.058091286307053944,0.06844106463878327,0.05555555555555555,0.06569343065693431
1005,43,Self Enquiry,2,6.398594934535208,Small Business,male,3,3,Standard,3,2,0,1,Manager,12.808134708128351,0,Divorced,Has Car,2_child,40s,0,9,33.30115024113371,1,2,0.46885293266621186,7.881929051155908,13.83278548477862,1.0986122886681098,2.09861228866811,21,1.0,1,0,14.07117418526634,2,0.13552479815455595,0.09090909090909091,0.05921052631578947,0.05829596412556054,0.07905138339920949,0.009584664536741214,0.023391812865497075
1006,41,Self Enquiry,2,6.042632833682381,Salaried,female,3,3,Standard,3,5,0,1,Senior Manager,12.885452996662403,0,Single,No Car,2_child,40s,0,9,25.770905993324806,1,4,0.4964723296238735,8.259905767091285,18.426197785227238,1.791759469228055,2.791759469228055,20,1.0,1,1,23.087632422062878,3,0.14238773274917854,0.05194805194805195,0.056338028169014086,0.05829596412556054,0.07905138339920949,0.05829596412556054,0.0784313725490196
1007,33,Self Enquiry,2,6.042632833682381,Small Business,male,2,3,Deluxe,3,7,0,2,Manager,12.611541086966117,1,Married,No Car,1_child,30s,0,6,32.790006826111906,1,3,0.992944659247747,8.084321209593663,13.620464373923406,2.0794415416798357,3.0794415416798357,21,0.8,1,1,26.224962440839413,3,0.14238773274917854,0.053125,0.05194805194805195,0.0411522633744856,0.04474708171206226,0.033185840707964605,0.037578288100208766
1008,40,Self Enquiry,2,7.560601162768557,Small Business,male,2,3,Deluxe,3,3,0,2,Manager,12.737644568840654,0,Divorced,Has Car,1_child,40s,0,6,33.1178758789857,1,3,0.7935876884428734,8.52016359119776,13.756656134347907,1.3862943611198906,2.386294361119891,21,0.8,1,0,17.658124839733198,2,0.13552479815455595,0.03389830508474576,0.022556390977443608,0.020100502512562814,0.0319634703196347,0.009584664536741214,0.023391812865497075
1009,57,Self Enquiry,2,6.493753839851686,Small Business,female,2,3,King,4,6,0,1,VP,13.164245929334704,0,Married,Has Car,1_child,50s,0,6,26.32849185866941,1,3,0.46198240247254563,8.101074418052123,17.77173200460185,1.9459101490553132,4.41886522358297,36,0.8,1,1,25.616439758552495,3,0.14238773274917854,0.1111111111111111,0.125,0.04,0.09836065573770492,0.057692307692307696,0.0967741935483871
1010,45,Self Enquiry,2,6.734591659972948,Small Business,male,2,3,Standard,3,8,0,1,Senior Manager,12.659235257579883,0,Married,Has Car,1_child,40s,0,6,32.9140116697077,1,3,0.4454613065600551,7.790298620049157,14.811305251368465,2.1972245773362196,3.1972245773362196,3,1.0,1,1,27.815182838235728,3,0.14238773274917854,0.09090909090909091,0.05921052631578947,0.05829596412556054,0.07905138339920949,0.05829596412556054,0.0784313725490196
1011,44,Self Enquiry,2,6.660575149839686,Salaried,male,2,4,Deluxe,3,3,0,2,Manager,12.637013799102418,0,Married,No Car,1_child,40s,0,8,32.856235877666286,1,3,1.2010974758227226,8.100649871219497,16.680858214815192,1.3862943611198906,2.386294361119891,15,0.8,1,0,17.518620971089927,2,0.13552479815455595,0.03389830508474576,0.022556390977443608,0.020100502512562814,0.0319634703196347,0.009584664536741214,0.023391812865497075
1012,30,Self Enquiry,2,7.13966033596492,Salaried,male,2,3,Basic,3,2,0,2,Executive,12.45512173208317,0,Divorced,Has Car,1_child,30s,0,6,32.38331650341624,1,9,0.8403761128209336,8.331185105072352,15.070697295820638,1.0986122886681098,2.09861228866811,12,1.0,1,0,13.683349791723803,2,0.13552479815455595,0.30944625407166126,0.2724014336917563,0.23203285420944558,0.27001862197392923,0.23711340206185566,0.27476635514018694
1013,32,Company Invited,2,6.803505257608338,Salaried,male,3,3,Standard,3,2,0,2,Manager,12.611541086966117,0,Married,No Car,1_child,30s,0,9,32.790006826111906,1,2,0.8818983410485676,8.084321209593663,16.647234234795274,1.0986122886681098,2.09861228866811,15,1.0,1,0,13.855194017183747,2,0.13552479815455595,0.08823529411764706,0.08227848101265822,0.058091286307053944,0.06844106463878327,0.033185840707964605,0.037578288100208766
1014,42,Company Invited,1,6.660575149839686,Small Business,female,2,3,Deluxe,3,3,0,2,Manager,12.67554801026878,0,Divorced,Has Car,1_child,40s,0,6,38.02664403080634,1,3,0.900823106867042,7.348143774068858,13.689591851090283,1.3862943611198906,2.386294361119891,37,0.8,1,0,17.57204073074006,2,0.13552479815455595,0.027972027972027972,0.015151515151515152,0.020100502512562814,0.0319634703196347,0.009584664536741214,0.023391812865497075
1015,40,Self Enquiry,1,6.660575149839686,Small Business,male,2,3,Deluxe,3,4,0,2,Manager,12.73670383776449,0,Married,Has Car,1_child,40s,0,6,49.67314496728151,1,3,0.900823106867042,6.792908713474393,13.75564014478565,1.6094379124341003,2.6094379124341005,37,0.8,1,0,20.498934035943073,3,0.14720812182741116,0.03389830508474576,0.022556390977443608,0.020100502512562814,0.0319634703196347,0.009584664536741214,0.023391812865497075
1016,22,Self Enquiry,1,6.175867270105761,Small Business,female,2,3,Basic,3,3,0,1,Executive,12.470266005413048,0,Single,No Car,1_child,20s,0,6,37.41079801623914,1,18,0.48576173495850167,7.5577369729776045,12.34556334535892,1.3862943611198906,2.386294361119891,11,1.0,1,0,17.287459444969173,2,0.13552479815455595,0.30597014925373134,0.2786885245901639,0.3741721854304636,0.40804597701149425,0.38175675675675674,0.4139941690962099
1017,36,Company Invited,1,7.313886831633462,Small Business,male,2,3,Basic,3,3,0,2,Executive,12.66531861812295,0,Divorced,No Car,1_child,30s,0,6,49.3947426106795,1,9,0.8203572379667211,7.675950677650271,12.538665431941721,1.3862943611198906,2.386294361119891,11,1.0,1,0,17.55785978209061,2,0.13552479815455595,0.30944625407166126,0.2724014336917563,0.23203285420944558,0.27001862197392923,0.23711340206185566,0.27476635514018694
1018,38,Self Enquiry,1,6.042632833682381,Small Business,male,2,3,Basic,3,4,0,2,Executive,12.48296926351011,0,Married,No Car,1_child,30s,0,6,48.683580127689424,1,9,0.992944659247747,6.9349829241722825,12.35813957087501,1.6094379124341003,2.6094379124341005,11,1.0,1,0,20.09056399244275,3,0.14720812182741116,0.30944625407166126,0.2724014336917563,0.23203285420944558,0.27001862197392923,0.23711340206185566,0.27476635514018694
1019,50,Self Enquiry,2,6.398594934535208,Small Business,female,2,4,Deluxe,3,2,1,1,Manager,12.809325205636863,0,Divorced,No Car,1_child,50s,0,18,25.618650411273727,1,3,0.6251372435549492,8.957570073871931,13.834071222087813,1.0986122886681098,2.09861228866811,21,0.8,1,0,14.07248208045882,2,0.13552479815455595,0.05555555555555555,0.16666666666666666,0.1724137931034483,0.05639097744360902,0.18181818181818182,0.025
1020,25,Self Enquiry,2,6.660575149839686,Salaried,male,2,4,Basic,3,3,1,2,Executive,12.647052891671953,1,Single,No Car,1_child,20s,0,18,32.88233751834708,1,18,1.2010974758227226,8.844092931239127,15.302933998923065,1.3862943611198906,2.386294361119891,12,1.0,1,0,17.532538108509833,2,0.13552479815455595,0.4719626168224299,0.6470588235294118,0.6304347826086957,0.40804597701149425,0.6170212765957447,0.4139941690962099
1021,39,Company Invited,2,7.496097345175956,Salaried,female,3,3,Deluxe,4,6,1,2,Manager,12.611541086966117,0,Single,Has Car,2_child,30s,0,19,25.223082173932234,1,4,0.8004164999086151,7.760948361209918,16.647234234795274,1.9459101490553132,4.41886522358297,15,1.0,1,1,24.540925796355445,3,0.14238773274917854,0.030927835051546393,0.125,0.10714285714285714,0.04474708171206226,0.1111111111111111,0.037578288100208766
1022,50,Company Invited,2,6.734591659972948,Salaried,female,3,3,Deluxe,3,4,0,2,AVP,13.180228430404895,0,Single,Has Car,2_child,50s,0,9,26.36045686080979,1,4,0.8909226131201102,8.11090980332609,20.29755178282354,1.6094379124341003,2.6094379124341005,14,0.8,1,0,21.212759330435432,3,0.14720812182741116,0.05555555555555555,0.041666666666666664,0.04219409282700422,0.05639097744360902,0.06521739130434782,0.08333333333333333
1023,50,Self Enquiry,3,6.175867270105761,Small Business,female,1,4,Standard,4,2,0,2,Senior Manager,12.801706220525242,0,Single,Has Car,0_child,50s,0,4,12.801706220525242,0,16,1.2953646265560044,12.192101162404992,14.977996278014535,1.0986122886681098,3.147918433002165,22,0.8,0,0,14.064111769788013,2,0.13552479815455595,0.07777777777777778,0.05714285714285714,0.07614213197969544,0.0970464135021097,0.07368421052631578,0.09523809523809523
1024,37,Self Enquiry,2,6.803505257608338,Salaried,male,2,3,King,3,2,0,2,VP,13.135084124533693,0,Married,No Car,1_child,30s,0,6,34.1512187237876,1,3,0.8818983410485676,8.41992572085493,21.672888805480593,1.0986122886681098,2.09861228866811,30,0.6,1,0,14.430364831902116,2,0.13552479815455595,0.05555555555555555,0.05555555555555555,0.041666666666666664,0.041666666666666664,0.05555555555555555,0.05555555555555555
1025,37,Company Invited,2,6.803505257608338,Large Business,male,1,4,Basic,4,1,0,2,Executive,12.483424039805913,1,Single,No Car,0_child,30s,0,4,32.45690250349537,0,48,1.1758644547314234,9.602633876773778,16.478119732543806,0.6931471805599453,2.539720770839918,0,0.8,0,0,8.65285017692571,1,0.18032786885245902,0.30944625407166126,0.2724014336917563,0.23203285420944558,0.27001862197392923,0.23711340206185566,0.27476635514018694
1026,47,Company Invited,1,6.580639137284949,Small Business,female,1,4,Standard,4,2,0,2,Senior Manager,13.01787137336996,0,Divorced,Has Car,0_child,40s,0,4,39.053614120109884,0,8,1.215687387365333,8.265315157695213,15.230909506842854,1.0986122886681098,3.147918433002165,8,0.8,0,0,14.301593463085041,2,0.13552479815455595,0.05194805194805195,0.056338028169014086,0.05829596412556054,0.07905138339920949,0.05829596412556054,0.0784313725490196
1027,51,Self Enquiry,2,6.803505257608338,Salaried,female,1,4,Deluxe,4,5,0,2,AVP,13.060490101343552,0,Divorced,Has Car,0_child,50s,0,4,26.120980202687104,0,8,1.1758644547314234,9.568124616368902,20.113154756069072,1.791759469228055,4.187639203842083,14,1.0,0,1,23.401256811841588,3,0.14238773274917854,0.05555555555555555,0.041666666666666664,0.04219409282700422,0.05639097744360902,0.06521739130434782,0.08333333333333333
1028,47,Company Invited,1,6.660575149839686,Salaried,female,1,4,Standard,4,1,0,1,Senior Manager,12.899222326086994,0,Married,No Car,0_child,40s,0,4,38.69766697826098,0,8,0.6005487379113613,7.817710500658784,18.445887926304405,0.6931471805599453,2.539720770839918,1,0.8,1,0,8.9410595867431,1,0.18032786885245902,0.05194805194805195,0.056338028169014086,0.05829596412556054,0.07905138339920949,0.05829596412556054,0.0784313725490196
1029,52,Company Invited,1,6.734591659972948,Small Business,male,1,5,Standard,4,24,0,3,Senior Manager,12.832601810969548,0,Married,Has Car,0_child,50s,0,5,50.047147062781235,0,8,2.2273065328002755,7.43918945563452,15.014144118834372,3.2188758248682006,6.3283137373023015,8,0.8,1,2,41.30655173948977,4,0.13261648745519714,0.10884353741496598,0.08661417322834646,0.07614213197969544,0.0970464135021097,0.07368421052631578,0.09523809523809523
1030,37,Self Enquiry,2,6.803505257608338,Small Business,male,3,3,Standard,3,3,1,3,Senior Manager,13.049665794798896,0,Married,No Car,2_child,30s,0,19,33.92913106647713,1,2,1.3228475115728513,7.721695736567393,15.268108979914707,1.3862943611198906,2.386294361119891,3,1.0,1,0,18.090678105828825,2,0.13552479815455595,0.08823529411764706,0.16666666666666666,0.18181818181818182,0.06844106463878327,0.18181818181818182,0.06569343065693431
1031,35,Self Enquiry,1,6.293419278846481,Small Business,male,3,4,Basic,3,6,0,4,Executive,12.70566845024697,0,Single,Has Car,2_child,30s,0,12,49.55210695596318,1,12,2.542338161669825,6.7763565067983835,12.578611765744501,1.9459101490553132,2.9459101490553135,11,1.0,1,1,24.72408918786747,3,0.14238773274917854,0.30944625407166126,0.2724014336917563,0.23203285420944558,0.27001862197392923,0.23711340206185566,0.27476635514018694
1032,38,Self Enquiry,1,7.273092595999522,Small Business,female,3,3,Basic,3,2,0,3,Executive,12.74589672039557,0,Divorced,Has Car,2_child,30s,0,9,38.23769016118671,1,6,1.2374378410843199,6.797811584210971,12.618437753191616,1.0986122886681098,2.09861228866811,11,1.0,1,0,14.002798767121133,2,0.13552479815455595,0.21739130434782608,0.1778846153846154,0.23203285420944558,0.27001862197392923,0.23711340206185566,0.27476635514018694
1033,34,Self Enquiry,1,6.042632833682381,Small Business,female,2,3,Basic,3,3,0,1,Executive,12.899222326086994,0,Divorced,No Car,1_child,30s,0,6,38.69766697826098,1,9,0.4964723296238735,7.817710500658784,12.770230102826124,1.3862943611198906,2.386294361119891,11,1.0,1,0,17.8821191734862,2,0.13552479815455595,0.21739130434782608,0.1778846153846154,0.23203285420944558,0.27001862197392923,0.23711340206185566,0.27476635514018694
1034,30,Self Enquiry,1,6.398594934535208,Salaried,female,3,3,Deluxe,3,5,0,2,Manager,12.69025958934446,0,Divorced,No Car,2_child,30s,0,9,38.07077876803338,1,2,0.9377058653324237,7.050144216302479,16.75114265793469,1.791759469228055,2.791759469228055,16,0.8,1,1,22.737892786170065,3,0.14238773274917854,0.030927835051546393,0.02247191011235955,0.0411522633744856,0.04474708171206226,0.033185840707964605,0.037578288100208766
1035,48,Self Enquiry,1,6.398594934535208,Large Business,female,3,3,Basic,3,20,0,2,Executive,12.648981247446825,0,Single,No Car,2_child,40s,0,9,37.94694374234047,1,12,0.9377058653324237,7.027211804137125,16.69665524662981,3.044522437723423,4.044522437723423,2,1.0,1,2,38.51010722219467,4,0.13261648745519714,0.0847457627118644,0.05660377358490566,0.18518518518518517,0.22905027932960895,0.18674698795180722,0.23204419889502761
1036,27,Self Enquiry,1,6.175867270105761,Small Business,male,2,3,Basic,3,2,0,2,Executive,12.828263420989288,0,Married,No Car,1_child,20s,0,6,50.03022734185822,1,9,0.9715234699170033,7.1268130116607145,12.699980786779395,1.0986122886681098,2.09861228866811,11,1.0,1,0,14.093287836570436,2,0.13552479815455595,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.40804597701149425,0.38175675675675674,0.4139941690962099
1037,47,Self Enquiry,1,6.175867270105761,Small Business,male,3,3,Basic,3,2,0,2,Executive,12.478809847655764,0,Married,No Car,2_child,40s,0,9,48.66735840585748,1,6,0.9715234699170033,6.3993896654644935,12.354021749179209,1.0986122886681098,2.09861228866811,11,1.0,1,0,13.709373846587246,2,0.13552479815455595,0.3,0.24770642201834864,0.18518518518518517,0.22905027932960895,0.18674698795180722,0.23204419889502761
1038,29,Company Invited,1,7.273092595999522,Small Business,male,2,3,Basic,3,1,0,2,Executive,12.49467054848115,1,Married,Has Car,1_child,20s,0,6,48.72921513907648,1,9,0.82495856072288,6.6638242925232785,12.36972384299634,0.6931471805599453,1.6931471805599454,11,1.0,1,0,8.660645662705093,1,0.18032786885245902,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.40804597701149425,0.38175675675675674,0.4139941690962099
1039,30,Self Enquiry,1,6.803505257608338,Salaried,female,2,3,Deluxe,3,3,0,2,Manager,12.899222326086994,0,Married,No Car,1_child,30s,0,6,38.69766697826098,1,3,0.8818983410485676,7.1662346256038845,17.026973470434832,1.3862943611198906,2.386294361119891,16,0.8,1,0,17.8821191734862,2,0.13552479815455595,0.030927835051546393,0.02247191011235955,0.0411522633744856,0.04474708171206226,0.033185840707964605,0.037578288100208766
1040,42,Self Enquiry,1,7.313886831633462,Large Business,male,2,4,Deluxe,3,4,0,1,Manager,12.676079399771028,0,Married,No Car,1_child,40s,0,8,49.43670965910702,1,3,0.5469048253111475,7.0422663332061255,18.25355433567028,1.6094379124341003,2.6094379124341005,40,0.8,1,0,20.401362767016387,3,0.14720812182741116,0.03389830508474576,0.022556390977443608,0.020100502512562814,0.0319634703196347,0.009584664536741214,0.023391812865497075
1041,42,Company Invited,1,6.175867270105761,Salaried,male,3,3,Standard,3,2,0,1,Senior Manager,12.956653479825867,0,Single,No Car,2_child,40s,0,9,50.530948571320884,1,4,0.48576173495850167,7.198140822125483,18.528014476150993,1.0986122886681098,2.09861228866811,1,1.0,1,0,14.234338732951125,2,0.13552479815455595,0.09090909090909091,0.05921052631578947,0.05829596412556054,0.07905138339920949,0.05829596412556054,0.0784313725490196
1042,20,Self Enquiry,1,7.528869256642251,Salaried,male,3,4,Deluxe,3,2,0,2,Manager,12.82277335254138,0,Single,No Car,2_child,20s,0,12,50.00881607491139,1,4,1.0625765606092974,7.1237629736341015,16.926060825354625,1.0986122886681098,2.09861228866811,16,0.8,1,0,14.087256379907938,2,0.13552479815455595,0.09523809523809523,0.09210526315789473,0.08333333333333333,0.08403361344537816,0.07,0.07207207207207207
1043,46,Company Invited,1,6.175867270105761,Salaried,male,3,3,Deluxe,3,1,0,2,Manager,12.665413377607656,0,Married,Has Car,1_child,40s,0,9,49.39511217266986,1,2,0.9715234699170033,6.754887134724082,16.718345658442107,0.6931471805599453,1.6931471805599454,16,0.8,1,0,8.77899557331496,1,0.18032786885245902,0.03389830508474576,0.022556390977443608,0.020100502512562814,0.0319634703196347,0.009584664536741214,0.023391812865497075
1044,34,Self Enquiry,1,6.660575149839686,Small Business,female,2,3,Deluxe,3,1,0,1,Manager,12.565287860247306,0,Married,Has Car,1_child,30s,0,6,37.695863580741914,1,3,0.450411553433521,6.701486858798561,13.570510889067089,0.6931471805599453,1.6931471805599454,37,0.8,1,0,8.709593853254528,1,0.18032786885245902,0.030927835051546393,0.02247191011235955,0.0411522633744856,0.04474708171206226,0.033185840707964605,0.037578288100208766
1045,32,Self Enquiry,1,6.8679744089702925,Small Business,male,2,3,Deluxe,3,12,0,2,Manager,12.899222326086994,0,Married,Has Car,1_child,30s,0,6,50.30696707173928,1,3,0.8736200286598874,6.879585240579728,13.931160112173954,2.5649493574615367,3.5649493574615367,37,0.8,1,2,33.08585201705034,4,0.13261648745519714,0.053125,0.05194805194805195,0.0411522633744856,0.04474708171206226,0.033185840707964605,0.037578288100208766
1046,42,Self Enquiry,1,5.8888779583328805,Salaried,female,2,3,Deluxe,3,3,0,2,Manager,12.632225609918732,0,Married,No Car,1_child,40s,0,6,37.896676829756196,1,3,1.0188698156853258,7.017903116621517,16.674537805092726,1.3862943611198906,2.386294361119891,16,0.8,1,0,17.51198313142461,2,0.13552479815455595,0.027972027972027972,0.015151515151515152,0.020100502512562814,0.0319634703196347,0.009584664536741214,0.023391812865497075
1047,30,Self Enquiry,1,6.042632833682381,Salaried,male,2,3,Basic,3,3,0,2,Executive,12.611541086966117,0,Married,Has Car,1_child,30s,0,6,49.18501023916786,1,9,0.992944659247747,6.726155246381928,15.259964715229003,1.3862943611198906,2.386294361119891,13,1.0,1,0,17.483308293892943,2,0.13552479815455595,0.30944625407166126,0.2724014336917563,0.23203285420944558,0.27001862197392923,0.23711340206185566,0.27476635514018694
1048,50,Company Invited,1,6.580639137284949,Salaried,male,2,3,Standard,3,7,0,2,Senior Manager,13.122365377402328,0,Single,Has Car,1_child,50s,0,6,51.17722497186908,1,6,0.9117655405239998,7.607168334725987,18.76498248968533,2.0794415416798357,3.0794415416798357,1,1.0,1,1,27.287191690871598,3,0.14238773274917854,0.10884353741496598,0.08661417322834646,0.07614213197969544,0.0970464135021097,0.07368421052631578,0.09523809523809523
1049,56,Self Enquiry,1,6.660575149839686,Small Business,female,2,3,Deluxe,3,1,0,2,Manager,12.859454564697357,0,Married,Has Car,1_child,50s,0,6,38.57836369409207,1,3,0.900823106867042,6.858375767838589,13.888210929873146,0.6931471805599453,1.6931471805599454,37,0.8,1,0,8.913494675058692,1,0.18032786885245902,0.05555555555555555,0.041666666666666664,0.04219409282700422,0.05639097744360902,0.009174311926605505,0.025
1050,60,Self Enquiry,1,6.042632833682381,Salaried,male,3,3,Standard,3,2,0,2,Senior Manager,12.747076297253615,0,Single,Has Car,2_child,60s,0,9,49.713597559289106,1,4,0.992944659247747,6.798440691868595,18.22831910507267,1.0986122886681098,2.09861228866811,1,1.0,1,0,14.00409466475281,2,0.13552479815455595,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.2
1051,45,Company Invited,1,6.398594934535208,Large Business,male,2,3,Deluxe,3,3,0,2,Manager,12.710797698597885,0,Married,No Car,1_child,40s,0,6,49.57211102453175,1,3,0.9377058653324237,7.061554276998824,18.303548685980953,1.3862943611198906,2.386294361119891,40,0.8,1,0,17.62090717490193,2,0.13552479815455595,0.03389830508474576,0.022556390977443608,0.020100502512562814,0.0319634703196347,0.009584664536741214,0.023391812865497075
1052,46,Self Enquiry,1,6.398594934535208,Small Business,male,2,4,Deluxe,3,2,0,2,Manager,12.711250349783564,0,Divorced,No Car,1_child,40s,0,8,49.5738763641559,1,3,1.2502744871098983,7.703788090777917,13.72815037776625,1.0986122886681098,2.09861228866811,37,0.8,1,0,13.964735838609032,2,0.13552479815455595,0.03389830508474576,0.022556390977443608,0.020100502512562814,0.0319634703196347,0.009584664536741214,0.023391812865497075
1053,52,Self Enquiry,2,7.496097345175956,Small Business,female,3,3,Deluxe,3,4,0,4,Manager,12.811497287193886,0,Married,No Car,2_child,50s,0,9,25.62299457438777,1,2,1.6008329998172302,7.5807676255585115,13.836417070169396,1.6094379124341003,2.6094379124341005,21,0.8,1,0,20.619309449056466,3,0.14720812182741116,0.05555555555555555,0.041666666666666664,0.04219409282700422,0.05639097744360902,0.009174311926605505,0.025
1054,21,Company Invited,2,6.398594934535208,Small Business,female,2,3,Basic,3,3,0,2,Executive,12.449316818951385,1,Married,Has Car,1_child,20s,0,6,24.89863363790277,1,9,0.9377058653324237,7.661118042431619,12.324823650761871,1.3862943611198906,2.386294361119891,5,1.0,1,0,17.258417705907316,2,0.13552479815455595,0.30597014925373134,0.2786885245901639,0.3741721854304636,0.40804597701149425,0.38175675675675674,0.4139941690962099
1055,38,Self Enquiry,2,6.398594934535208,Small Business,female,2,3,Deluxe,3,1,0,1,Manager,12.516241240407291,0,Single,No Car,1_child,30s,0,6,25.032482480814583,1,6,0.46885293266621186,8.75261625203307,13.517540539639874,0.6931471805599453,1.6931471805599454,21,0.8,1,0,8.675597326996426,1,0.18032786885245902,0.030927835051546393,0.02247191011235955,0.0411522633744856,0.04474708171206226,0.033185840707964605,0.037578288100208766
1056,24,Company Invited,2,6.803505257608338,Small Business,female,1,3,Basic,3,2,0,2,Executive,12.427138038969368,0,Single,Has Car,0_child,20s,0,3,24.854276077938735,0,48,0.8818983410485676,9.104130431479389,12.302866658579674,1.0986122886681098,2.09861228866811,5,1.0,0,0,13.652606562586662,2,0.13552479815455595,0.30597014925373134,0.2786885245901639,0.3741721854304636,0.40804597701149425,0.38175675675675674,0.4139941690962099
1057,30,Self Enquiry,2,6.985641817639208,Small Business,male,1,3,Standard,3,3,0,2,Senior Manager,12.795693737951924,0,Married,Has Car,0_child,30s,0,3,33.268803718675,0,8,0.8589046155858725,8.558992466857472,14.970961673403751,1.3862943611198906,2.386294361119891,3,1.0,1,0,17.738598075539848,2,0.13552479815455595,0.08823529411764706,0.08227848101265822,0.058091286307053944,0.06844106463878327,0.05555555555555555,0.06569343065693431
1058,31,Company Invited,2,6.660575149839686,Small Business,male,1,3,Standard,3,2,0,2,Senior Manager,12.880918371470203,0,Single,Has Car,0_child,30s,0,3,33.49038776582253,0,16,0.900823106867042,9.436570235509304,15.070674494620139,1.0986122886681098,2.09861228866811,3,1.0,0,0,14.151135212227981,2,0.13552479815455595,0.08823529411764706,0.08227848101265822,0.058091286307053944,0.06844106463878327,0.05555555555555555,0.06569343065693431
1059,20,Self Enquiry,2,7.186144304522325,Small Business,male,1,3,Standard,3,2,0,2,Senior Manager,12.75199800286514,0,Married,No Car,0_child,20s,0,3,33.15519480744936,0,8,0.8349400938447797,8.917481120884712,14.919837663352215,1.0986122886681098,2.09861228866811,3,1.0,1,0,14.009501711018837,2,0.13552479815455595,0.19230769230769232,0.1702127659574468,0.125,0.1686746987951807,0.10810810810810811,0.15476190476190477
1060,34,Company Invited,2,6.293419278846481,Salaried,male,1,3,Deluxe,3,2,0,1,Manager,12.465764110480029,1,Divorced,No Car,0_child,30s,0,3,32.41098668724808,0,8,0.47668840531309226,9.589049315753869,16.45480862583364,1.0986122886681098,2.09861228866811,15,0.8,0,0,13.695041639411247,2,0.13552479815455595,0.053125,0.05194805194805195,0.0411522633744856,0.04474708171206226,0.033185840707964605,0.037578288100208766
1061,58,Self Enquiry,2,6.175867270105761,Large Business,female,2,3,Deluxe,3,20,0,2,AVP,13.135024881189665,0,Married,No Car,1_child,50s,0,6,26.27004976237933,1,3,0.9715234699170033,8.419887744352348,22.066841800398635,3.044522437723423,4.044522437723423,28,0.8,1,2,39.98987797083738,4,0.13261648745519714,0.05555555555555555,0.041666666666666664,0.04219409282700422,0.05639097744360902,0.06521739130434782,0.08333333333333333
1062,30,Company Invited,2,6.660575149839686,Small Business,male,1,3,Deluxe,3,2,0,2,Manager,12.681579852271703,0,Single,No Car,0_child,30s,0,3,32.97210761590643,0,16,0.900823106867042,9.755061424824387,13.69610624045344,1.0986122886681098,2.09861228866811,21,0.8,0,0,13.932139465431606,2,0.13552479815455595,0.053125,0.05194805194805195,0.0411522633744856,0.04474708171206226,0.033185840707964605,0.037578288100208766
1063,50,Self Enquiry,2,6.734591659972948,Small Business,male,2,3,Deluxe,4,7,0,2,AVP,13.1421679654829,0,Single,No Car,1_child,50s,0,6,34.16963671025554,1,6,0.8909226131201102,9.190327248589439,16.55913163650845,2.0794415416798357,4.619162312519753,10,1.0,1,1,27.328370015159113,3,0.14238773274917854,0.056962025316455694,0.0425531914893617,0.04219409282700422,0.05639097744360902,0.06521739130434782,0.08333333333333333
1064,33,Self Enquiry,2,6.660575149839686,Small Business,female,2,3,Deluxe,3,8,0,1,Manager,12.899222326086994,0,Married,No Car,1_child,30s,0,6,25.798444652173988,1,3,0.450411553433521,8.268732260312174,13.931160112173954,2.1972245773362196,3.1972245773362196,21,0.8,1,1,28.34248832340242,3,0.14238773274917854,0.030927835051546393,0.02247191011235955,0.0411522633744856,0.04474708171206226,0.033185840707964605,0.037578288100208766
1065,23,Self Enquiry,3,6.660575149839686,Small Business,male,1,3,Deluxe,4,3,0,2,AVP,12.435401031264377,1,Single,Has Car,0_child,20s,0,3,16.16602134064369,0,16,0.900823106867042,11.843239077394644,15.668605299393114,1.3862943611198906,3.579441541679836,6,1.0,0,0,17.239126327906277,2,0.13552479815455595,0.09523809523809523,0.09210526315789473,0.08333333333333333,0.08403361344537816,0.3,0.3
1066,51,Company Invited,2,6.985641817639208,Small Business,female,2,3,Standard,4,6,0,2,Senior Manager,13.139192962135004,0,Married,Has Car,1_child,50s,0,6,26.278385924270008,1,3,0.8589046155858725,8.085657207467692,15.372855765697956,1.9459101490553132,4.41886522358297,3,0.8,1,1,25.567688935414647,3,0.14238773274917854,0.07777777777777778,0.05714285714285714,0.07614213197969544,0.0970464135021097,0.07368421052631578,0.09523809523809523
