id,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,NumberOfTrips,MonthlyIncome,ProdTaken,Motivation,EconomicPower,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,Monetary,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull,TypeofContact_No,TypeofContact_Self Enquiry,CityTier_2,CityTier_3,Occupation_Salaried,Occupation_Small Business,Gender_male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,PreferredPropertyStar_4,PreferredPropertyStar_5,Passport_1,PitchSatisfactionScore_2,PitchSatisfactionScore_3,PitchSatisfactionScore_4,PitchSatisfactionScore_5,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,Marry_Married,Marry_Single,Car_No Car,Child_1_child,Child_2_child,Child_3_child,AgeGroup_20s,AgeGroup_30s,AgeGroup_40s,AgeGroup_50s,AgeGroup_60s,TypeofContactNULL_1,Child01_1,IsFamily_1,FreaqencySeg_1,FreaqencySeg_2,MonetarySeg_2,MonetarySeg_3,MonetarySeg_4
484,44,7.560601162768557,2,5,3,12.786039929713494,0,10,49.86555572588263,6,0.6613230737023945,7.749115108917269,16.877572707221812,1.3862943611198906,2.386294361119891,16,0.8,17.72521505561558,0.134929906542056,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
485,37,6.803505257608338,2,5,6,13.160123408896764,1,10,17.108160431565793,3,2.9396611368285583,10.52809872711741,17.76616660201063,1.9459101490553128,2.945910149055313,24,0.6,25.60841770419261,0.1433155080213903,0.0555555555555555,0.0555555555555555,0.0416666666666666,0.0416666666666666,0.0555555555555555,0.0555555555555555,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
486,28,6.175867270105761,3,4,2,12.728034035856563,0,12,33.092888493227065,4,1.943046939834007,7.832636329757885,21.383097180239023,1.0986122886681098,2.09861228866811,28,0.8,13.983174602377977,0.134929906542056,0.0952380952380952,0.0921052631578947,0.0833333333333333,0.0840336134453781,0.3,0.3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
487,26,6.293419278846481,3,4,2,12.602550825230637,0,12,16.38331607279983,6,1.906753621252369,10.082040660184507,16.63536708930444,1.0986122886681098,2.09861228866811,25,1.0,13.845317205162806,0.134929906542056,0.4719626168224299,0.4388888888888889,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
488,33,7.560601162768557,3,4,5,12.78750863193871,0,12,33.247522443040644,2,2.1162338358476624,7.286329704808382,14.961385099368291,1.791759469228055,2.791759469228055,3,1.0,22.912139679111675,0.1433155080213903,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
489,29,6.042632833682381,3,4,5,12.969599069452654,0,12,33.7209575805769,2,1.985889318495494,7.390084939859062,15.174430911259606,1.791759469228055,2.791759469228055,3,1.0,23.238401944783163,0.1433155080213903,0.1923076923076923,0.1702127659574468,0.125,0.1686746987951807,0.1081081081081081,0.1547619047619047,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0
490,51,6.493753839851686,2,4,5,13.232949018288249,0,8,39.69884705486474,6,1.8479296098901823,7.671274793210578,16.673515763043195,1.791759469228055,4.187639203842083,9,1.0,23.710261709330062,0.1433155080213903,0.0555555555555555,0.0416666666666666,0.0421940928270042,0.056390977443609,0.0652173913043478,0.0833333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
491,28,6.734591659972948,3,4,12,12.706850963741102,0,12,25.413701927482204,2,1.7818452262402205,7.51884672410716,16.773043272138256,2.5649493574615367,3.5649493574615367,15,0.8,32.59242921480725,0.1326164874551971,0.0571428571428571,0.0625,0.0833333333333333,0.0840336134453781,0.07,0.072072072072072,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
492,31,7.496097345175956,3,4,3,12.716351119637086,0,12,16.53125645552821,2,2.1344439997563067,9.419519347879325,16.78558347792095,1.3862943611198906,2.386294361119891,26,0.8,17.6286058511735,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
493,40,7.591357046698551,3,4,20,12.78566191451278,0,12,33.24272097773323,2,1.580745040205789,8.19593712468768,16.87707372715687,3.044522437723423,4.044522437723423,15,0.8,38.92623457987997,0.1326164874551971,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1
494,50,6.8679744089702925,2,4,2,13.17126972530036,0,8,51.36795192867141,6,1.7472400573197748,7.635518681333542,20.28375537696256,1.0986122886681098,2.09861228866811,17,0.8,14.470118777577214,0.134929906542056,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0652173913043478,0.0833333333333333,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
495,46,6.734591659972948,3,4,4,13.208065731330324,0,12,34.340970901458846,4,0.5939484087467402,8.12804045004943,20.3404212262487,1.7142733407336015,2.7142733407336017,14,0.8,22.642234965876632,0.1433155080213903,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0454545454545454,0.0505050505050505,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
496,41,6.175867270105761,3,4,3,12.98186146131614,1,12,33.75283979942196,4,0.6476823132780022,7.988837822348393,18.56406188968208,1.3862943611198906,2.386294361119891,20,1.0,17.996681340662185,0.134929906542056,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
497,38,7.560601162768557,3,4,12,12.759443258608014,0,12,25.51888651721603,4,1.0581169179238312,7.851965082220317,13.780198719296656,2.5649493574615367,5.347424036192305,21,1.0,32.72732578773356,0.1326164874551971,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
498,34,7.186144304522325,2,4,5,12.720708999233024,0,8,25.441417998466047,3,1.1132534584597065,7.828128614912628,13.738365719171666,1.791759469228055,2.791759469228055,21,0.8,22.792450804670302,0.1433155080213903,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
499,45,7.186144304522325,2,4,3,12.81399140414562,0,8,16.658188825389306,6,1.1132534584597065,11.649083094677836,16.91446865347222,1.3862943611198906,2.386294361119891,26,0.8,17.763964027005823,0.134929906542056,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
500,30,6.8679744089702925,3,4,20,12.763488873348727,0,12,33.18507107070669,4,1.1648267048798495,8.181723636762005,14.933281981818013,3.044522437723423,6.066783656585134,3,0.8,38.85872825854345,0.1326164874551971,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
501,39,6.734591659972948,2,5,8,12.725449602205922,0,10,33.0861689657354,9,1.4848710218668504,7.831045909049796,12.598195106183862,2.19722457733622,3.19722457733622,5,1.0,27.96067062362027,0.1433155080213903,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
502,42,6.580639137284949,2,4,8,12.916374342390164,0,8,33.58257329021443,3,1.215687387365333,8.639715279190742,15.112157980596493,2.19722457733622,3.19722457733622,3,0.8,28.38017515517462,0.1433155080213903,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0582959641255605,0.0784313725490196,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
503,23,6.042632833682381,3,4,12,12.662043904976734,0,12,32.92131415293951,2,1.3239262123303297,8.116694810882521,14.81459136882278,2.5649493574615367,3.5649493574615367,3,1.0,32.47750137821984,0.1326164874551971,0.1923076923076923,0.1702127659574468,0.125,0.1686746987951807,0.1081081081081081,0.1547619047619047,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
504,35,7.13966033596492,2,4,2,12.711567083746276,0,8,25.423134167492552,3,1.1205014837612448,8.502720457355366,13.728492450445978,1.0986122886681098,2.09861228866811,21,0.8,13.965083806432707,0.134929906542056,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
505,55,6.803505257608338,3,4,7,12.78515767186054,0,12,25.57031534372108,2,1.1758644547314234,7.8677893365295635,16.876408126855914,2.079441541679836,4.619162312519753,15,1.0,26.58598797979346,0.1433155080213903,0.0555555555555555,0.0416666666666666,0.0421940928270042,0.056390977443609,0.0091743119266055,0.025,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
506,24,7.2305631534092925,2,4,3,12.786291860484251,0,8,12.786291860484251,3,0.5532072558019157,11.118514661290652,13.809195209322992,1.3862943611198906,2.386294361119891,35,0.8,17.725564305822473,0.134929906542056,0.0571428571428571,0.0625,0.0833333333333333,0.0840336134453781,0.07,0.072072072072072,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
507,40,5.707110264748875,3,4,7,13.122365377402328,0,12,34.118149981246056,2,1.401760195420373,7.764713241066466,15.353167491560724,2.079441541679836,3.079441541679836,3,1.0,27.2871916908716,0.1433155080213903,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
508,55,6.580639137284949,3,4,20,13.122365377402328,0,12,26.244730754804657,2,1.215687387365333,8.075301770709125,22.04557383403591,3.044522437723423,4.044522437723423,28,0.8,39.951335827506384,0.1326164874551971,0.0555555555555555,0.0416666666666666,0.0421940928270042,0.056390977443609,0.0652173913043478,0.0833333333333333,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1
509,41,6.293419278846481,2,4,3,12.834803964096274,0,8,33.37049030665031,6,1.2711690808349123,8.585153153241652,16.941941232607082,1.3862943611198906,2.386294361119891,15,0.8,17.79281636150588,0.134929906542056,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
510,41,7.427144133408616,2,4,8,12.812397522134148,0,8,33.31223355754879,3,1.077130032257564,8.213075334701376,13.83738932390488,2.19722457733622,3.19722457733622,21,0.8,28.15171473023483,0.1433155080213903,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
511,40,6.803505257608338,3,4,7,12.84487187097334,0,12,33.39666686453068,4,1.1758644547314234,8.23389222498291,16.955230869684808,2.079441541679836,3.079441541679836,15,0.8,26.71016016605676,0.1433155080213903,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
512,36,6.175867270105761,3,4,2,12.501559183756193,1,12,32.504053877766104,2,0.6476823132780022,7.69326719000381,12.376543591918631,1.0986122886681098,2.09861228866811,5,0.8,13.734366546786218,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.2371134020618556,0.2747663551401869,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
513,46,6.660575149839686,2,4,4,12.587555805133082,0,8,25.175111610266164,6,1.2010974758227226,8.419769769319785,18.12608035939164,1.6094379124341005,2.6094379124341005,39,0.8,20.25888953766113,0.1472081218274111,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
514,52,6.928537818164665,3,4,2,12.916190014443192,0,12,33.5820940375523,2,1.1546447764240044,8.27960898361743,15.111942316898537,1.0986122886681098,2.09861228866811,3,1.0,14.18988507263962,0.134929906542056,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
515,40,7.496097345175956,2,4,2,13.023616498910336,0,8,26.04723299782067,6,1.0672219998781534,8.711449163150725,14.065505818823164,1.0986122886681098,3.147918433002165,21,1.0,14.30790512860364,0.134929906542056,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
516,31,6.660575149839686,2,4,2,12.764132938596193,0,8,25.528265877192386,6,1.2010974758227226,8.925967089927406,13.785263573683888,1.0986122886681098,2.09861228866811,21,0.8,14.022833300535169,0.134929906542056,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
517,42,6.580639137284949,3,4,7,12.70101580809836,0,12,33.02264110105574,4,1.215687387365333,7.816009728060529,13.717097072746228,2.079441541679836,4.619162312519753,21,1.0,26.411019892892018,0.1433155080213903,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
518,35,6.803505257608338,2,4,3,12.665129072211204,0,8,16.464667793874565,9,1.1758644547314234,11.513753702010185,12.538477781489094,1.3862943611198906,2.386294361119891,4,1.0,17.557597015661983,0.134929906542056,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
519,31,6.042632833682381,3,4,1,13.108793724700568,0,12,34.08286368422148,4,0.6619631061651647,8.066949984431119,15.337288657899666,0.6931471805599453,1.6931471805599454,3,1.0,9.086323410818103,0.180327868852459,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
520,40,6.293419278846481,3,4,7,13.122365377402328,0,12,34.118149981246056,4,0.6355845404174563,8.411772677822006,15.353167491560724,2.079441541679836,4.619162312519753,3,0.8,27.2871916908716,0.1433155080213903,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
521,53,6.175867270105761,2,4,2,12.901257748115684,0,8,33.54327014510078,3,0.6476823132780022,7.939235537301958,21.28707528439088,1.0986122886681098,2.09861228866811,30,0.8,14.173480301354555,0.134929906542056,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0576923076923076,0.0967741935483871,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
522,31,7.621195162809845,3,4,7,12.743533384250515,0,12,25.48706676850103,2,1.049704125022104,8.168931656570843,13.763016054990556,2.079441541679836,3.079441541679836,21,0.8,26.499432706994344,0.1433155080213903,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
523,36,7.462214939768189,2,4,2,12.637306210065365,0,8,32.85699614616995,3,1.0720677526140137,8.453047632150744,13.648290706870595,1.0986122886681098,2.09861228866811,21,0.8,13.883499898039627,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
524,50,6.293419278846481,3,4,2,13.177932417748,0,12,17.1313121430724,4,0.6355845404174563,10.981610348123334,20.55757457168688,1.0986122886681098,3.147918433002165,27,0.8,14.477438493375807,0.134929906542056,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
525,37,7.390798521735676,2,4,12,12.912015116107472,0,8,25.824030232214945,3,1.0824270173882724,8.636799408767539,17.04385995326186,2.5649493574615367,3.5649493574615367,15,0.8,33.11866487559351,0.1326164874551971,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
526,44,6.493753839851686,2,4,7,12.869239885182134,0,8,16.730011850736776,6,0.6159765366300608,11.699308986529212,18.403013035810453,2.079441541679836,3.079441541679836,19,1.0,26.76083202709077,0.1433155080213903,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
527,35,6.803505257608338,3,4,3,12.766961907966913,0,12,16.597050480356987,4,1.1758644547314234,10.63913492330576,16.852389718516324,1.3862943611198906,2.386294361119891,26,0.8,17.69876730164697,0.134929906542056,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
528,43,6.580639137284949,2,4,2,12.96138678730119,0,8,33.699605646983095,3,1.215687387365333,9.063906844266564,18.534783105840702,1.0986122886681098,2.09861228866811,20,1.0,14.23953880270956,0.134929906542056,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
529,57,7.090909822079984,2,4,2,13.013666190132906,0,8,26.02733238026581,3,0.5641025059357864,8.704793438215988,14.054759485343538,1.0986122886681098,2.09861228866811,21,0.8,14.296973597104712,0.134929906542056,0.0555555555555555,0.0416666666666666,0.0421940928270042,0.056390977443609,0.0091743119266055,0.025,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
530,41,6.928537818164665,2,4,2,12.77238311683827,0,8,33.20819610377951,3,0.5773223882120022,7.859928071900472,13.794173766185333,1.0986122886681098,2.09861228866811,21,0.8,14.031897047735615,0.134929906542056,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
531,45,6.580639137284949,2,4,5,12.81558274973944,0,8,25.63116549947888,3,1.215687387365333,8.961945978838768,16.91656922965606,1.791759469228055,2.791759469228055,15,0.8,22.96244174552136,0.1433155080213903,0.0279720279720279,0.0151515151515151,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
532,52,6.660575149839686,2,4,5,12.97916483668376,0,8,25.95832967336752,6,1.2010974758227226,8.68171560982191,18.56020571645778,1.791759469228055,2.791759469228055,20,1.0,23.25554149879993,0.1433155080213903,0.0777777777777777,0.0571428571428571,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
533,45,6.293419278846481,2,4,2,12.842215518022323,0,8,16.69488017342902,6,1.2711690808349123,11.674741380020292,13.869592759464108,1.0986122886681098,2.09861228866811,35,0.8,14.10861578182362,0.134929906542056,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
534,40,5.484796933490655,3,4,5,12.795111304138766,0,12,12.795111304138766,4,0.7292886224420901,10.662592753448973,18.29700916491844,1.791759469228055,2.791759469228055,19,1.0,22.92576183901756,0.1433155080213903,0.0519480519480519,0.056338028169014,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
535,28,5.8888779583328805,3,4,2,12.753821152150651,0,12,33.1599349955917,4,0.6792465437902172,8.17552637958375,14.921970748016264,1.0986122886681098,2.09861228866811,3,1.0,14.011504645227976,0.134929906542056,0.1923076923076923,0.1702127659574468,0.125,0.1686746987951807,0.1081081081081081,0.1547619047619047,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
536,39,6.175867270105761,2,4,2,12.869510337495957,0,8,33.460726877489485,6,1.2953646265560044,8.608368118726391,18.40339978261922,1.0986122886681098,2.09861228866811,20,1.0,14.138602205914331,0.134929906542056,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
537,48,6.580639137284949,2,4,2,12.607332256251064,0,8,32.77906386625277,6,1.215687387365333,8.81631626311263,16.641678578251405,1.0986122886681098,2.09861228866811,15,0.8,13.850570144039263,0.134929906542056,0.0338983050847457,0.0225563909774436,0.0201005025125628,0.0319634703196347,0.0095846645367412,0.023391812865497,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
